normalised_degree,Botanical_garden,Week,sp_name,Type
0.07142857142857142,Leipzig,28,Volucella zonaria,Pollinator
0.14285714285714285,Leipzig,28,Anthidium manicatum,Pollinator
0.35714285714285715,Leipzig,28,Bombus lapidarius,Pollinator
0.07142857142857142,Leipzig,28,Megachile rotundata,Pollinator
0.07142857142857142,Leipzig,28,Lasioglossum politum,Pollinator
0.14285714285714285,Leipzig,28,Bombus terrestris,Pollinator
0.07142857142857142,Leipzig,28,Hylaeus,Pollinator
0.14285714285714285,Leipzig,28,Lasioglossum,Pollinator
0.07142857142857142,Leipzig,28,Lucilia sericata,Pollinator
0.07142857142857142,Leipzig,28,Pieris rapae,Pollinator
0.14285714285714285,Leipzig,28,Xylocopa violacea,Pollinator
0.07142857142857142,Leipzig,28,Lasioglossum morio,Pollinator
0.07142857142857142,Leipzig,28,Syrphidae,Pollinator
0.07142857142857142,Leipzig,28,Coccinella septempunctata,Pollinator
0.041666666666666664,Leipzig,29,Anthericum ramosum,Plant
0.2916666666666667,Leipzig,29,Centaurea scabiosa,Plant
0.041666666666666664,Leipzig,29,Centranthus ruber,Plant
0.08333333333333333,Leipzig,29,Cephalaria uralensis,Plant
0.041666666666666664,Leipzig,29,Cichorium intybus,Plant
0.08333333333333333,Leipzig,29,Echinacea angustifolia,Plant
0.125,Leipzig,29,Hypericum olympicum,Plant
0.25,Leipzig,29,Lavandula angustifolia,Plant
0.041666666666666664,Leipzig,29,Lomelosia cretica,Plant
0.125,Leipzig,29,Monarda fistulosa,Plant
0.08333333333333333,Leipzig,29,Pycnanthemum tenuifolium,Plant
0.041666666666666664,Leipzig,29,Salvia ringens,Plant
0.08333333333333333,Leipzig,29,Tanacetum vulgare,Plant
0.125,Leipzig,29,Veronica longifolia,Plant
0.3333333333333333,Leipzig,29,Veronica orchidea,Plant
0.06666666666666667,Leipzig,29,Lasioglossum,Pollinator
0.06666666666666667,Leipzig,29,Anthidium manicatum,Pollinator
0.2,Leipzig,29,Apis mellifera,Pollinator
0.06666666666666667,Leipzig,29,Bombus hortorum,Pollinator
0.2,Leipzig,29,Bombus lapidarius,Pollinator
0.4666666666666667,Leipzig,29,Bombus vestalis,Pollinator
0.06666666666666667,Leipzig,29,Myathropa florea,Pollinator
0.13333333333333333,Leipzig,29,Polyommatus icarus,Pollinator
0.06666666666666667,Leipzig,29,Syrphidae,Pollinator
0.13333333333333333,Leipzig,29,Lasioglossum laticeps,Pollinator
0.06666666666666667,Leipzig,29,Aglais io,Pollinator
0.06666666666666667,Leipzig,29,Eupeodes corollae,Pollinator
0.13333333333333333,Leipzig,29,Hylaeus punctatus,Pollinator
0.2,Leipzig,29,Bombus pascuorum,Pollinator
0.13333333333333333,Leipzig,29,Lucilia sericata,Pollinator
0.13333333333333333,Leipzig,29,Pieris napi,Pollinator
0.13333333333333333,Leipzig,29,Xylocopa violacea,Pollinator
0.13333333333333333,Leipzig,29,Sphecodes albilabris,Pollinator
0.06666666666666667,Leipzig,29,Bombus terrestris,Pollinator
0.06666666666666667,Leipzig,29,Philanthus triangulum,Pollinator
0.06666666666666667,Leipzig,29,Bombus hypnorum,Pollinator
0.06666666666666667,Leipzig,29,Bombus pratorum,Pollinator
0.06666666666666667,Leipzig,29,Cerceris,Pollinator
0.06666666666666667,Leipzig,29,Megachile rotundata,Pollinator
0.3333333333333333,Leipzig,22,Aquilegia vulgaris,Plant
0.3333333333333333,Leipzig,22,Geranium sanguineum,Plant
0.25,Leipzig,22,Helianthemum nummularium,Plant
0.08333333333333333,Leipzig,22,Leucanthemum vulgare,Plant
0.08333333333333333,Leipzig,22,Limnanthes douglasii,Plant
0.08333333333333333,Leipzig,22,Papaver orientale,Plant
0.4166666666666667,Leipzig,22,Psephellus dealbatus,Plant
0.4166666666666667,Leipzig,22,Salvia pratensis,Plant
0.16666666666666666,Leipzig,22,Silene latifolia,Plant
0.16666666666666666,Leipzig,22,Silene nutans,Plant
0.08333333333333333,Leipzig,22,Symphytum officinale,Plant
0.25,Leipzig,22,Tanacetum coccineum,Plant
0.25,Leipzig,22,Thymus pulegioides,Plant
0.08333333333333333,Leipzig,22,Trommsdorffia maculata,Plant
0.16666666666666666,Leipzig,22,Vincetoxicum hirundinaria,Plant
0.16666666666666666,Leipzig,22,Viscaria vulgaris,Plant
0.25,Leipzig,22,Bombus lapidarius,Pollinator
0.0625,Leipzig,22,Ceratina cyanea,Pollinator
0.125,Leipzig,22,Diptera,Pollinator
0.25,Leipzig,22,Xylocopa violacea,Pollinator
0.3125,Leipzig,22,Anthophora plumipes,Pollinator
0.6875,Leipzig,22,Apis mellifera,Pollinator
0.125,Leipzig,22,Bombus pascuorum,Pollinator
0.125,Leipzig,22,Bombylius discolor,Pollinator
0.25,Leipzig,22,Syrphidae,Pollinator
0.125,Leipzig,22,Andrena minutuloides,Pollinator
0.125,Leipzig,22,Lucilia sericata,Pollinator
0.0625,Leipzig,22,Lasioglossum laticeps,Pollinator
0.023255813953488372,Leipzig,25,Aquilegia vulgaris,Plant
0.06976744186046512,Leipzig,25,Centranthus ruber,Plant
0.046511627906976744,Leipzig,25,Dasiphora fruticosa,Plant
0.023255813953488372,Leipzig,25,Dictamnus albus,Plant
0.06976744186046512,Leipzig,25,Echium vulgare,Plant
0.46511627906976744,Leipzig,25,Euphorbia seguieriana,Plant
0.11627906976744186,Leipzig,25,Ferulago aucheri,Plant
0.06976744186046512,Leipzig,25,Hypericum olympicum,Plant
0.06976744186046512,Leipzig,25,Knautia macedonica,Plant
0.06976744186046512,Leipzig,25,Penstemon bradburyi,Plant
0.11627906976744186,Leipzig,25,Potentilla kurdica,Plant
0.06976744186046512,Leipzig,25,Psephellus dealbatus,Plant
0.023255813953488372,Leipzig,25,Salvia sclarea,Plant
0.11627906976744186,Leipzig,25,Salvia verticillata,Plant
0.023255813953488372,Leipzig,25,Silene vulgaris,Plant
0.09302325581395349,Leipzig,25,Stachys byzantina,Plant
0.06976744186046512,Leipzig,25,Symphytum officinale,Plant
0.09302325581395349,Leipzig,25,Trifolium,Plant
0.023255813953488372,Leipzig,25,Vincetoxicum hirundinaria,Plant
0.10526315789473684,Leipzig,25,Episyrphus balteatus,Pollinator
0.05263157894736842,Leipzig,25,Eupeodes corollae,Pollinator
0.21052631578947367,Leipzig,25,Lasioglossum laticeps,Pollinator
0.7368421052631579,Leipzig,25,Apis mellifera,Pollinator
0.10526315789473684,Leipzig,25,Megachile rotundata,Pollinator
0.10526315789473684,Leipzig,25,Anthophora quadrimaculata,Pollinator
0.05263157894736842,Leipzig,25,Andrena nigroaenea,Pollinator
0.05263157894736842,Leipzig,25,Andrena flavipes,Pollinator
0.05263157894736842,Leipzig,25,Angioneura,Pollinator
0.05263157894736842,Leipzig,25,Cerceris rybyensis,Pollinator
0.10526315789473684,Leipzig,25,Chelostoma,Pollinator
0.10526315789473684,Leipzig,25,Coccinella septempunctata,Pollinator
0.05263157894736842,Leipzig,25,Dinetus pictus,Pollinator
0.05263157894736842,Leipzig,25,Graphosoma italicum,Pollinator
0.05263157894736842,Leipzig,25,Holopyga ignicollis,Pollinator
0.05263157894736842,Leipzig,25,Hylaeus styriacus,Pollinator
0.10526315789473684,Leipzig,25,Lucilia sericata,Pollinator
0.05263157894736842,Leipzig,25,Lygaeus equestris,Pollinator
0.05263157894736842,Leipzig,25,Mordellidae,Pollinator
0.05263157894736842,Leipzig,25,Nomada,Pollinator
0.10526315789473684,Leipzig,25,Nomada flavoguttata,Pollinator
0.05263157894736842,Leipzig,25,Nysson maculosus,Pollinator
0.05263157894736842,Leipzig,25,Physocephala rufipes,Pollinator
0.05263157894736842,Leipzig,25,Sphex funerarius,Pollinator
0.10526315789473684,Leipzig,25,Trichius gallicus,Pollinator
0.05263157894736842,Leipzig,25,Andrena minutuloides,Pollinator
0.05263157894736842,Leipzig,25,Bombus hortorum,Pollinator
0.05263157894736842,Leipzig,25,Andrena hattorfiana,Pollinator
0.05263157894736842,Leipzig,25,Pseudovadonia livida,Pollinator
0.10526315789473684,Leipzig,25,Anthidium manicatum,Pollinator
0.05263157894736842,Leipzig,25,Lasioglossum pauxillum,Pollinator
0.10526315789473684,Leipzig,25,Bombus lapidarius,Pollinator
0.05263157894736842,Leipzig,25,Osmia aurulenta,Pollinator
0.05263157894736842,Leipzig,25,Syrphidae,Pollinator
0.15789473684210525,Leipzig,25,Xylocopa violacea,Pollinator
0.05263157894736842,Leipzig,25,Bombus terrestris,Pollinator
0.05263157894736842,Leipzig,25,Polyommatus icarus,Pollinator
0.05263157894736842,Leipzig,25,Diptera,Pollinator
0.05263157894736842,Leipzig,25,Megachile ericetorum,Pollinator
0.05263157894736842,Leipzig,25,Anthophora aestivalis,Pollinator
0.05263157894736842,Leipzig,25,Bombus pascuorum,Pollinator
0.05263157894736842,Leipzig,25,Anthidium,Pollinator
0.05263157894736842,Leipzig,25,Hylaeus brevicornis,Pollinator
0.1875,Leipzig,34,Aster mongolicus,Plant
0.0625,Leipzig,34,Centranthus ruber,Plant
0.1875,Leipzig,34,Cuphea viscosissima,Plant
0.25,Leipzig,34,Eriocapitella hupehensis,Plant
0.0625,Leipzig,34,Impatiens balsamina,Plant
0.1875,Leipzig,34,Lomelosia olgae,Plant
0.1875,Leipzig,34,Scabiosa ochroleuca,Plant
0.375,Leipzig,34,Silphium integrifolium,Plant
0.375,Leipzig,34,Succisa pratensis,Plant
0.0625,Leipzig,34,Thunbergia alata,Plant
0.125,Leipzig,34,Tropaeolum majus,Plant
0.25,Leipzig,34,Vernonia fasciculata,Plant
0.1875,Leipzig,34,Vitex negundo,Plant
0.07692307692307693,Leipzig,34,Cylindromyia brevicornis,Pollinator
0.23076923076923078,Leipzig,34,Eristalis tenax,Pollinator
0.15384615384615385,Leipzig,34,Lucilia sericata,Pollinator
0.7692307692307693,Leipzig,34,Apis mellifera,Pollinator
0.15384615384615385,Leipzig,34,Myathropa florea,Pollinator
0.3076923076923077,Leipzig,34,Xylocopa violacea,Pollinator
0.07692307692307693,Leipzig,34,Microphthalma europaea,Pollinator
0.46153846153846156,Leipzig,34,Bombus pascuorum,Pollinator
0.15384615384615385,Leipzig,34,Volucella zonaria,Pollinator
0.07692307692307693,Leipzig,34,Episyrphus balteatus,Pollinator
0.07692307692307693,Leipzig,34,Bellardia vulgaris,Pollinator
0.23076923076923078,Leipzig,34,Bombus terrestris,Pollinator
0.07692307692307693,Leipzig,34,Halictus scabiosae,Pollinator
0.07692307692307693,Leipzig,34,Bombus vestalis,Pollinator
0.07692307692307693,Leipzig,34,Cydalima perspectalis,Pollinator
0.07692307692307693,Leipzig,34,Cerceris rybyensis,Pollinator
0.05555555555555555,Leipzig,16,Bellis perennis,Plant
0.05555555555555555,Leipzig,16,Bergenia purpurascens,Plant
0.1111111111111111,Leipzig,16,Caltha palustris,Plant
0.05555555555555555,Leipzig,16,Corydalis cava,Plant
0.16666666666666666,Leipzig,16,Euphorbia characias,Plant
0.05555555555555555,Leipzig,16,Helleborus foetidus,Plant
0.05555555555555555,Leipzig,16,Iberis sempervirens,Plant
0.16666666666666666,Leipzig,16,Lathyrus vernus,Plant
0.2222222222222222,Leipzig,16,Muscari botryoides,Plant
0.16666666666666666,Leipzig,16,Primula denticulata,Plant
0.05555555555555555,Leipzig,16,Primula veris,Plant
0.2777777777777778,Leipzig,16,Pulsatilla vulgaris,Plant
0.1111111111111111,Leipzig,16,Ranunculus ficaria,Plant
0.05555555555555555,Leipzig,16,Rhododendron degronianum,Plant
0.05555555555555555,Leipzig,16,Scopolia carniolica,Plant
0.1111111111111111,Leipzig,16,Taraxacum officinale,Plant
0.1111111111111111,Leipzig,16,Tussilago farfara,Plant
0.16666666666666666,Leipzig,16,Vinca minor,Plant
0.16666666666666666,Leipzig,16,Andrena gravida,Pollinator
0.2777777777777778,Leipzig,16,Andrena bicolor,Pollinator
0.3333333333333333,Leipzig,16,Bombylius major,Pollinator
0.1111111111111111,Leipzig,16,Anthophora plumipes,Pollinator
0.3333333333333333,Leipzig,16,Apis mellifera,Pollinator
0.05555555555555555,Leipzig,16,Calliphora vicina,Pollinator
0.1111111111111111,Leipzig,16,Polistes dominula,Pollinator
0.05555555555555555,Leipzig,16,Nomada flavoguttata,Pollinator
0.05555555555555555,Leipzig,16,Lasioglossum pallens,Pollinator
0.05555555555555555,Leipzig,16,Myopa testacea,Pollinator
0.05555555555555555,Leipzig,16,Xylocopa violacea,Pollinator
0.05555555555555555,Leipzig,16,Osmia caerulescens,Pollinator
0.05555555555555555,Leipzig,16,Osmia cornuta,Pollinator
0.1111111111111111,Leipzig,16,Andrena,Pollinator
0.05555555555555555,Leipzig,16,Hymenoptera,Pollinator
0.05555555555555555,Leipzig,16,Diptera,Pollinator
0.05555555555555555,Leipzig,16,Lasioglossum laticeps,Pollinator
0.05555555555555555,Leipzig,16,Bombylius discolor,Pollinator
0.3333333333333333,Leipzig,17,Caltha palustris,Plant
0.1111111111111111,Leipzig,17,Erica carnea,Plant
0.1111111111111111,Leipzig,17,Helleborus foetidus,Plant
0.2222222222222222,Leipzig,17,Lathyrus vernus,Plant
0.3333333333333333,Leipzig,17,Mahonia aquifolium,Plant
0.3333333333333333,Leipzig,17,Muscari botryoides,Plant
0.1111111111111111,Leipzig,17,Primula denticulata,Plant
0.2222222222222222,Leipzig,17,Primula veris,Plant
0.3333333333333333,Leipzig,17,Pulsatilla vulgaris,Plant
0.2222222222222222,Leipzig,17,Syringa persica,Plant
0.1111111111111111,Leipzig,17,Taraxacum officinale,Plant
0.1111111111111111,Leipzig,17,Tussilago farfara,Plant
0.2222222222222222,Leipzig,17,Vinca minor,Plant
0.3333333333333333,Leipzig,17,Weigela florida,Plant
0.35714285714285715,Leipzig,17,Anthophora plumipes,Pollinator
0.8571428571428571,Leipzig,17,Apis mellifera,Pollinator
0.2857142857142857,Leipzig,17,Bombus lapidarius,Pollinator
0.07142857142857142,Leipzig,17,Bombus pratorum,Pollinator
0.07142857142857142,Leipzig,17,Andrena,Pollinator
0.14285714285714285,Leipzig,17,Bombylius discolor,Pollinator
0.07142857142857142,Leipzig,17,Bombylius major,Pollinator
0.07142857142857142,Leipzig,17,Osmia cornuta,Pollinator
0.07142857142857142,Leipzig,17,Xylocopa violacea,Pollinator
0.2,Leipzig,15,Caltha palustris,Plant
0.2,Leipzig,15,Erica carnea,Plant
0.4,Leipzig,15,Euphorbia characias,Plant
0.4,Leipzig,15,Helleborus foetidus,Plant
0.2,Leipzig,15,Lamium flexuosum,Plant
0.4,Leipzig,15,Mahonia aquifolium,Plant
0.6,Leipzig,15,Muscari botryoides,Plant
0.4,Leipzig,15,Pulsatilla vulgaris,Plant
0.4,Leipzig,15,Rhododendron wadanum,Plant
0.4,Leipzig,15,Tussilago farfara,Plant
0.6,Leipzig,15,Vinca minor,Plant
1,Leipzig,15,Apis mellifera,Pollinator
0.09090909090909091,Leipzig,15,Diptera,Pollinator
0.2727272727272727,Leipzig,15,Bombus lapidarius,Pollinator
0.45454545454545453,Leipzig,15,Anthophora plumipes,Pollinator
0.09090909090909091,Leipzig,15,Bombylius discolor,Pollinator
0.125,Leipzig,33,Centaurea scabiosa,Plant
0.375,Leipzig,33,Coristospermum lucidum,Plant
0.1875,Leipzig,33,Cuphea viscosissima,Plant
0.125,Leipzig,33,Echinacea angustifolia,Plant
0.125,Leipzig,33,Eriocapitella hupehensis,Plant
0.0625,Leipzig,33,Erodium manescavi,Plant
0.125,Leipzig,33,Lythrum salicaria,Plant
0.125,Leipzig,33,Scabiosa ochroleuca,Plant
0.3125,Leipzig,33,Seseli montanum,Plant
0.5,Leipzig,33,Silphium integrifolium,Plant
0.25,Leipzig,33,Succisa pratensis,Plant
0.375,Leipzig,33,Vitex negundo,Plant
0.25,Leipzig,33,Cerceris rybyensis,Pollinator
0.3333333333333333,Leipzig,33,Xylocopa violacea,Pollinator
0.16666666666666666,Leipzig,33,Cheilosia aerea,Pollinator
0.16666666666666666,Leipzig,33,Cheilosia ruffipes,Pollinator
0.3333333333333333,Leipzig,33,Lucilia sericata,Pollinator
0.16666666666666666,Leipzig,33,Myathropa florea,Pollinator
0.16666666666666666,Leipzig,33,Villa modesta,Pollinator
0.75,Leipzig,33,Apis mellifera,Pollinator
0.3333333333333333,Leipzig,33,Bombus terrestris,Pollinator
0.08333333333333333,Leipzig,33,Episyrphus balteatus,Pollinator
0.4166666666666667,Leipzig,33,Bombus pascuorum,Pollinator
0.08333333333333333,Leipzig,33,Bombus campestris,Pollinator
0.08333333333333333,Leipzig,33,Bombus lapidarius,Pollinator
0.08333333333333333,Leipzig,33,Bombus pratorum,Pollinator
0.08333333333333333,Leipzig,33,Bombus vestalis,Pollinator
0.08333333333333333,Leipzig,33,Volucella zonaria,Pollinator
0.25,Leipzig,14,Helleborus foetidus,Plant
0.25,Leipzig,14,Leucanthemum vulgare,Plant
0.25,Leipzig,14,Muscari botryoides,Plant
0.5,Leipzig,14,Scopolia carniolica,Plant
0.25,Leipzig,14,Tussilago farfara,Plant
0.75,Leipzig,14,Vinca minor,Plant
0.5,Leipzig,14,Apis mellifera,Pollinator
0.3333333333333333,Leipzig,14,Lasioglossum laticeps,Pollinator
0.5,Leipzig,14,Osmia cornuta,Pollinator
0.16666666666666666,Leipzig,14,Diptera,Pollinator
0.3333333333333333,Leipzig,12,Helleborus foetidus,Plant
0.16666666666666666,Leipzig,12,Lamium hybridum,Plant
0.3333333333333333,Leipzig,12,Muscari botryoides,Plant
0.16666666666666666,Leipzig,12,Ribes sanguineum,Plant
0.16666666666666666,Leipzig,12,Scilla luciliae,Plant
0.3333333333333333,Leipzig,12,Tussilago farfara,Plant
0.16666666666666666,Leipzig,12,Xanthoceras sorbifolium,Plant
0.2857142857142857,Leipzig,12,Bombus terrestris,Pollinator
0.2857142857142857,Leipzig,12,Osmia cornuta,Pollinator
0.42857142857142855,Leipzig,12,Apis mellifera,Pollinator
0.14285714285714285,Leipzig,12,Andrena bicolor,Pollinator
0.14285714285714285,Leipzig,12,Lasioglossum,Pollinator
0.14285714285714285,Leipzig,12,Diptera,Pollinator
0.10204081632653061,Halle,32,Achillea filipendulina,Plant
0.12244897959183673,Halle,32,Centranthus ruber,Plant
0.04081632653061224,Halle,32,Cephalaria uralensis,Plant
0.04081632653061224,Halle,32,Clematis integrifolia,Plant
0.04081632653061224,Halle,32,Clematis recta,Plant
0.12244897959183673,Halle,32,Clinopodium nepeta,Plant
0.04081632653061224,Halle,32,Dianthus carthusianorum,Plant
0.08163265306122448,Halle,32,Eryngium maritimum,Plant
0.32653061224489793,Halle,32,Ferula assa-foetida,Plant
0.08163265306122448,Halle,32,Fuchsia magellanica,Plant
0.10204081632653061,Halle,32,Lythrum salicaria,Plant
0.2653061224489796,Halle,32,Marrubium peregrinum,Plant
0.12244897959183673,Halle,32,Platycodon grandiflorus,Plant
0.04081632653061224,Halle,32,Tanacetum vulgare,Plant
0.04081632653061224,Halle,32,Vincetoxicum hirundinaria,Plant
0.06666666666666667,Halle,32,Andrena minutuloides,Pollinator
0.06666666666666667,Halle,32,Colletes daviesanus,Pollinator
0.13333333333333333,Halle,32,Halictus subauratus,Pollinator
0.5333333333333333,Halle,32,Lucilia sericata,Pollinator
0.06666666666666667,Halle,32,Oedemera,Pollinator
0.06666666666666667,Halle,32,Ancistrocerus gazella,Pollinator
0.06666666666666667,Halle,32,Eristalis tenax,Pollinator
0.13333333333333333,Halle,32,Pieris rapae,Pollinator
0.13333333333333333,Halle,32,Sphaerophoria scripta,Pollinator
0.06666666666666667,Halle,32,Syrphus vitripennis,Pollinator
0.13333333333333333,Halle,32,Halictus scabiosae,Pollinator
0.06666666666666667,Halle,32,Pseudovadonia livida,Pollinator
0.13333333333333333,Halle,32,Bombus terrestris,Pollinator
0.13333333333333333,Halle,32,Xylocopa violacea,Pollinator
0.06666666666666667,Halle,32,Sarcophagidae,Pollinator
0.13333333333333333,Halle,32,Anthidium manicatum,Pollinator
0.3333333333333333,Halle,32,Apis mellifera,Pollinator
0.2,Halle,32,Bombus pascuorum,Pollinator
0.06666666666666667,Halle,32,Cylindromyia brevicornis,Pollinator
0.06666666666666667,Halle,32,Lasioglossum politum,Pollinator
0.06666666666666667,Halle,32,Polyommatus icarus,Pollinator
0.06666666666666667,Halle,32,Cerceris,Pollinator
0.06666666666666667,Halle,32,Miltogramma germari,Pollinator
0.13333333333333333,Halle,32,Polistes dominula,Pollinator
0.06666666666666667,Halle,32,Cheilosia ruffipes,Pollinator
0.06666666666666667,Halle,32,Coccinella septempunctata,Pollinator
0.06666666666666667,Halle,32,Gymnosoma clavatum,Pollinator
0.06666666666666667,Halle,32,Harmonia axyridis,Pollinator
0.13333333333333333,Halle,32,Hylaeus communis,Pollinator
0.06666666666666667,Halle,32,Lasioglossum,Pollinator
0.13333333333333333,Halle,32,Lasioglossum morio,Pollinator
0.13333333333333333,Halle,32,Lasioglossum nitidulum,Pollinator
0.06666666666666667,Halle,32,Myathropa florea,Pollinator
0.13333333333333333,Halle,32,Sarcophaga incisilobata,Pollinator
0.06666666666666667,Halle,32,Sphecodes albilabris,Pollinator
0.06666666666666667,Halle,32,Tachina fera,Pollinator
0.06666666666666667,Halle,32,Vespula germanica,Pollinator
0.2,Halle,32,Hylaeus,Pollinator
0.13333333333333333,Halle,32,Megachile willughbiella,Pollinator
0.06666666666666667,Halle,32,Melitta nigricans,Pollinator
0.06666666666666667,Halle,32,Bombus lucorum,Pollinator
0.06666666666666667,Halle,32,Bombus rupestris,Pollinator
0.06666666666666667,Halle,32,Bombus vestalis,Pollinator
0.06666666666666667,Halle,32,Coelioxys aurolimbatus,Pollinator
0.06666666666666667,Halle,32,Megachile pilidens,Pollinator
0.06666666666666667,Halle,32,Sphex funerarius,Pollinator
0.06666666666666667,Halle,32,Bombus lapidarius,Pollinator
0.06666666666666667,Halle,32,Coelioxys elongatus,Pollinator
0.06666666666666667,Halle,32,Halictus tumulorum,Pollinator
0.38461538461538464,Halle,26,Achillea millefolium,Plant
0.02564102564102564,Halle,26,Aconitum lycoctonum,Plant
0.05128205128205128,Halle,26,Allium cernuum,Plant
0.10256410256410256,Halle,26,Asclepias syriaca,Plant
0.1794871794871795,Halle,26,Cylindropuntia imbricata,Plant
0.15384615384615385,Halle,26,Delosperma cooperi,Plant
0.3076923076923077,Halle,26,Gypsophila paniculata,Plant
0.07692307692307693,Halle,26,Hypericum olympicum,Plant
0.15384615384615385,Halle,26,Hypericum perforatum,Plant
0.20512820512820512,Halle,26,Knautia dipsacifolia,Plant
0.23076923076923078,Halle,26,Lavandula angustifolia,Plant
0.07692307692307693,Halle,26,Lotus corniculatus,Plant
0.07692307692307693,Halle,26,Malva thuringiaca,Plant
0.02564102564102564,Halle,26,Salvia officinalis,Plant
0.10256410256410256,Halle,26,Salvia sclarea,Plant
0.02564102564102564,Halle,26,Solanum dulcamara,Plant
0.10256410256410256,Halle,26,Teucrium scorodonia,Plant
0.02564102564102564,Halle,26,Verbena rigida,Plant
0.1111111111111111,Halle,26,Anthrenus,Pollinator
0.6666666666666666,Halle,26,Apis mellifera,Pollinator
0.05555555555555555,Halle,26,Coccinella septempunctata,Pollinator
0.1111111111111111,Halle,26,Colletes daviesanus,Pollinator
0.05555555555555555,Halle,26,Diptera,Pollinator
0.6111111111111112,Halle,26,Episyrphus balteatus,Pollinator
0.2222222222222222,Halle,26,Eupeodes corollae,Pollinator
0.16666666666666666,Halle,26,Halictus scabiosae,Pollinator
0.2222222222222222,Halle,26,Halictus subauratus,Pollinator
0.3333333333333333,Halle,26,Lasioglossum politum,Pollinator
0.05555555555555555,Halle,26,Lucilia sericata,Pollinator
0.1111111111111111,Halle,26,Sphaerophoria scripta,Pollinator
0.05555555555555555,Halle,26,Stenurella melanura,Pollinator
0.05555555555555555,Halle,26,Symmorphus,Pollinator
0.05555555555555555,Halle,26,Syrphus vitripennis,Pollinator
0.1111111111111111,Halle,26,Bombus lapidarius,Pollinator
0.05555555555555555,Halle,26,Hemipenthes morio,Pollinator
0.05555555555555555,Halle,26,Megachile,Pollinator
0.05555555555555555,Halle,26,Bombus subterraneus,Pollinator
0.16666666666666666,Halle,26,Scaeva pyrastri,Pollinator
0.05555555555555555,Halle,26,Megachile willughbiella,Pollinator
0.05555555555555555,Halle,26,Cerceris rybyensis,Pollinator
0.05555555555555555,Halle,26,Formica,Pollinator
0.05555555555555555,Halle,26,Philanthus triangulum,Pollinator
0.05555555555555555,Halle,26,Scolia hirta,Pollinator
0.05555555555555555,Halle,26,Sphecodes monilicornis,Pollinator
0.05555555555555555,Halle,26,Sphex funerarius,Pollinator
0.3333333333333333,Halle,26,Bombus terrestris,Pollinator
0.2222222222222222,Halle,26,Bombus pascuorum,Pollinator
0.05555555555555555,Halle,26,Andrena hattorfiana,Pollinator
0.1111111111111111,Halle,26,Maniola jurtina,Pollinator
0.1111111111111111,Halle,26,Oxythyrea funesta,Pollinator
0.05555555555555555,Halle,26,Bombus rupestris,Pollinator
0.05555555555555555,Halle,26,Bombus vestalis,Pollinator
0.1111111111111111,Halle,26,Pieris rapae,Pollinator
0.05555555555555555,Halle,26,Polygonia c-album,Pollinator
0.05555555555555555,Halle,26,Anthidium oblongatum,Pollinator
0.05555555555555555,Halle,26,Xylocopa violacea,Pollinator
0.05555555555555555,Halle,26,Anthidium manicatum,Pollinator
0.171875,Halle,28,Achillea millefolium,Plant
0.0625,Halle,28,Centranthus ruber,Plant
0.078125,Halle,28,Clematis integrifolia,Plant
0.09375,Halle,28,Clematis recta,Plant
0.0625,Halle,28,Daucus carota,Plant
0.09375,Halle,28,Dianthus carthusianorum,Plant
0.03125,Halle,28,Fuchsia magellanica,Plant
0.046875,Halle,28,Hypericum perforatum,Plant
0.046875,Halle,28,Inula helenium,Plant
0.109375,Halle,28,Lavandula angustifolia,Plant
0.09375,Halle,28,Liatris pycnostachya,Plant
0.046875,Halle,28,Lotus corniculatus,Plant
0.03125,Halle,28,Lythrum salicaria,Plant
0.109375,Halle,28,Malva thuringiaca,Plant
0.1875,Halle,28,Marrubium peregrinum,Plant
0.296875,Halle,28,Origanum vulgare,Plant
0.09375,Halle,28,Platycodon grandiflorus,Plant
0.015625,Halle,28,Saponaria officinalis,Plant
0.046875,Halle,28,Tanacetum vulgare,Plant
0.03125,Halle,28,Vincetoxicum hirundinaria,Plant
0.05,Halle,28,Cerceris rybyensis,Pollinator
0.05,Halle,28,Entomophaga nigrohalterata,Pollinator
0.1,Halle,28,Halictus subauratus,Pollinator
0.05,Halle,28,Hedychrum nobile,Pollinator
0.15,Halle,28,Hylaeus nigritus,Pollinator
0.35,Halle,28,Lucilia sericata,Pollinator
0.1,Halle,28,Nomada flavoguttata,Pollinator
0.05,Halle,28,Prosena siberita,Pollinator
0.15,Halle,28,Sphaerophoria scripta,Pollinator
0.05,Halle,28,Sphecodes puncticeps,Pollinator
0.15,Halle,28,Syritta pipiens,Pollinator
0.05,Halle,28,Ancistrocerus gazella,Pollinator
0.1,Halle,28,Megachilidae,Pollinator
0.05,Halle,28,Oedemera lurida,Pollinator
0.45,Halle,28,Bombus lapidarius,Pollinator
0.3,Halle,28,Bombus pascuorum,Pollinator
0.1,Halle,28,Bombus pratorum,Pollinator
0.25,Halle,28,Bombus terrestris,Pollinator
0.05,Halle,28,Megachile willughbiella,Pollinator
0.05,Halle,28,Bellardia viarum,Pollinator
0.05,Halle,28,Diptera,Pollinator
0.15,Halle,28,Episyrphus balteatus,Pollinator
0.1,Halle,28,Lasioglossum laticeps,Pollinator
0.05,Halle,28,Ancistrocerus claripennis,Pollinator
0.05,Halle,28,Mordellidae,Pollinator
0.05,Halle,28,Pollenia pediculata,Pollinator
0.15,Halle,28,Andrena flavipes,Pollinator
0.05,Halle,28,Gonepteryx rhamni,Pollinator
