Botanical_garden,Plant,Pollinator,Status,ID_by,Pollinator_id,Sex,Comment,Image_link,Interactions,Floral_abundance,Capitulum,Flowers_per_capitulum,Flowering_neighbours_intensity,Time_start,Time_finish,Total_time_species,Year,Month,Day,Weather,Observer,Random_census_stop,Sampling
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Apis mellifera,checked,NA,NA,Female,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus lapidarius,checked,NA,NA,NA,NA,NA,12,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus lucorum,checked,M Hoffmann,J153,Male,Hairy yellow lucuorum alike; Jar 5,NA,630,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus hypnorum,checked,NA,J154,NA,Hypnorum alike; Jar 6,NA,100,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus soroeensis,checked,M Hoffmann,J155,Intersex,Lapidarius alike; Jar 7,NA,100,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,M Hoffmann,J156,Male,Vestalis?; Jar 8,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,NA,Like J156,NA,Vestalis?; Jar 8,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,NA,Like J156,NA,Vestalis?; Jar 8,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,NA,Like J156,NA,Vestalis?; Jar 8,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,NA,Like J156,NA,Vestalis?; Jar 8,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,NA,Like J156,NA,Vestalis?; Jar 8,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,NA,Like J156,NA,Vestalis?; Jar 8,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,NA,Like J156,NA,Vestalis?; Jar 8,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,NA,Like J156,NA,Vestalis?; Jar 8,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,NA,Like J156,NA,Vestalis?; Jar 8,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,NA,Like J156,NA,Vestalis?; Jar 8,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,NA,Like J156,NA,Vestalis?; Jar 8,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,NA,Like J156,NA,Vestalis?; Jar 8,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,NA,Like J156,NA,Vestalis?; Jar 8,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,NA,Like J156,NA,Vestalis?; Jar 8,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus hypnorum,checked,M Hoffmann,J157,Intersex,Jar 9,NA,1,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Aricia agestis,checked,NA,NA,NA,NA,NA,1,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Aricia agestis,checked,NA,NA,NA,NA,NA,1,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Aglais io,checked,NA,NA,NA,NA,NA,1,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus pratorum,checked,NA,NA,NA,NA,NA,300,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus pratorum,checked,NA,NA,NA,NA,NA,300,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus vestalis,checked,M Hoffmann,J158,Male,Vestalis?; Jar 10,NA,450,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Pieris rapae,checked,NA,NA,NA,NA,NA,105,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Pieris rapae,checked,NA,NA,NA,NA,NA,105,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Pieris rapae,checked,NA,NA,NA,NA,NA,105,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Pieris rapae,checked,NA,NA,NA,NA,NA,105,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Lavandula angustifolia,Bombus lapidarius,checked,M Hoffmann,J159,Male,Jar 11,NA,1,12600,No,NA,500,12:00,12:15,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
Jena,Achillea millefolium,Lasioglossum sp,checked,M Hoffmann,J161,NA,Little black bee; Jar 13,NA,30,2200,Yes,5,100,13:40,13:55,15,2023,7,11,Sunny,JB Lanuza,NA,Focal
