Garden,Date,Doy,Species,Initial vegetative growth,Young leaves unfolding,Flowers opening,Flowering intensity,Ripe fruits,Senescence,Senescence intensity,Maintenance,Remarks
Halle,07.02.2023,38,Chelidonium majus,no,y,no,,no,y,10,,
Halle,07.02.2023,38,Aconitum lycoctonum,no,no,no,,no,no,,,
Halle,07.02.2023,38,Viola odorata,no,y,no,,no,y,50,,
Halle,07.02.2023,38,Geum rivale,no,y,no,,no,y,25,,
Halle,07.02.2023,38,Alchemilla vulgaris,no,no,no,,no,no,,,seedlings?
Halle,07.02.2023,38,Securigera varia,no,y,no,,no,y,5,,
Halle,07.02.2023,38,Amorpha canescens,no,no,no,,no,no,,,
Halle,07.02.2023,38,Lotus corniculatus,no,y,no,,no,no,,,
Halle,07.02.2023,38,Galega officinalis,no,y,no,,no,y,80,,
Halle,07.02.2023,38,Saxifraga paniculata,no,y,no,,no,no,,,
Halle,07.02.2023,38,Medicago falcata,no,y,no,,no,no,,,
Halle,07.02.2023,38,Genista tinctoria,no,y,no,,no,no,,,
Halle,07.02.2023,38,Sedum spurium,no,y,no,,no,no,,,
Halle,07.02.2023,38,Paeonia officinalis,y,no,no,,no,no,,,
Halle,07.02.2023,38,Paeonia daurica subsp. tomentosa,y,no,no,,no,no,,,
Halle,07.02.2023,38,Paeonia delavayi,no,no,no,,no,no,,,
Halle,07.02.2023,38,Hypericum perforatum,no,y,no,,no,y,15,,
Halle,07.02.2023,38,Polygonum bistorta,no,y,no,,no,no,,,
Halle,07.02.2023,38,Puschkinia scilloides,no,no,no,,no,no,,,
Halle,07.02.2023,38,Camassia cusickii,no,y,no,,no,no,,,
Halle,07.02.2023,38,Tulipa sylvestris,no,y,no,,no,no,,,
Halle,07.02.2023,38,Narcissus pseudonarcissus,no,y,no,,no,no,,,
Halle,07.02.2023,38,Dactylis glomerata,no,y,no,,no,y,75,,
Halle,07.02.2023,38,Arrhenatherum elatius,no,y,no,,no,y,40,,
Halle,07.02.2023,38,Bromus erectus,no,y,no,,no,y,40,,
Halle,07.02.2023,38,Allium schoenoprasum,no,y,no,,no,no,,,
Halle,07.02.2023,38,Hemerocallis fulva,no,y,no,,no,no,,,
Halle,07.02.2023,38,Achillea millefolium,no,y,no,,no,y,10,,
Halle,07.02.2023,38,Artemisia absinthium,no,y,no,,no,no,,,
Halle,07.02.2023,38,Tanacetum vulgare,no,y,no,,no,y,10,,
Halle,07.02.2023,38,Veratrum nigrum,y,no,no,,no,no,,,
Halle,07.02.2023,38,Salvia officinalis,no,y,no,,no,y,45,,
Halle,07.02.2023,38,Fuchsia magellanica,no,no,no,,no,no,,,
Halle,07.02.2023,38,Lamium album,no,y,no,,no,y,15,,
Halle,07.02.2023,38,Althaea officinalis,no,no,no,,no,no,,,
Halle,07.02.2023,38,Ranunculus acris,no,no,no,,no,no,,,
Halle,07.02.2023,38,Epilobium angustifolium,no,y,no,,no,no,,,
Halle,07.02.2023,38,Angelica archangelica,no,no,no,,no,no,,,
Halle,07.02.2023,38,Geum urbanum,no,y,no,,no,y,15,,
Halle,07.02.2023,38,Glycyrrhiza glabra,no,no,no,,no,no,,,
Halle,07.02.2023,38,Helleborus orientalis,no,y,y,100,no,y,70,,
Halle,07.02.2023,38,Dictamnus albus,y,no,no,,no,no,,,
Halle,07.02.2023,38,Eryngium maritimum,no,no,no,,no,no,,,
Halle,07.02.2023,38,Eryngium campestre,y,y,no,,no,no,,,
Halle,07.02.2023,38,Silene vulgaris,no,y,no,,no,no,,,
Halle,07.02.2023,38,Lychnis flos-cucule,no,no,no,,no,no,,,
Halle,07.02.2023,38,Silene viscaria,no,y,no,,no,y,5,,
Halle,07.02.2023,38,Dianthus deltoides,no,y,no,,no,no,,,
Halle,07.02.2023,38,Saponaria officinalis,no,y,no,,no,no,,,
Halle,07.02.2023,38,Dianthus carthusianorum,no,y,no,,no,no,,,
Halle,07.02.2023,38,Clematis integrifolia,y,y,no,,no,no,,,
Halle,07.02.2023,38,Clematis recta,no,no,no,,no,no,,,
Halle,07.02.2023,38,Anemone sylvestris,no,y,no,,no,no,,,
Halle,07.02.2023,38,Pulsatilla vulgaris,no,y,no,,no,no,,,
Halle,07.02.2023,38,Armoracia rusticana,no,y,no,,no,no,,,
Halle,07.02.2023,38,Bunias orientalis,no,y,no,,no,no,,,
Halle,07.02.2023,38,Veratrum album,no,no,no,,no,no,,,
Halle,07.02.2023,38,Primula veris,no,y,no,,no,y,5,,
Halle,07.02.2023,38,Mentha longifolia,no,no,no,,no,no,,,
Halle,07.02.2023,38,Solanum dulcamara,no,no,no,,no,no,,,
Halle,07.02.2023,38,Gratiola officinalis,no,no,no,,no,no,,,
Halle,07.02.2023,38,Centranthus ruber,no,y,no,,no,no,,,
Halle,16.02.2023,47,Hypericum perforatum,no,y,no,,no,y,15,,
Halle,16.02.2023,47,Polygonum bistorta,no,y,no,,no,no,,,
Halle,16.02.2023,47,Puschkinia scilloides,no,no,no,,no,no,,,
Halle,16.02.2023,47,Camassia cusickii,no,y,no,,no,no,,,
Halle,16.02.2023,47,Tulipa sylvestris,no,y,no,,no,no,,,
Halle,16.02.2023,47,Narcissus pseudonarcissus,no,y,no,,no,no,,,
Halle,16.02.2023,47,Dactylis glomerata,no,y,no,,no,y,80,,
Halle,16.02.2023,47,Arrhenatherum elatius,no,y,no,,no,y,40,,
Halle,16.02.2023,47,Bromus erectus,no,y,no,,no,y,40,,
Halle,16.02.2023,47,Allium schoenoprasum,no,y,no,,no,no,,,
Halle,16.02.2023,47,Hemerocallis fulva,no,y,no,,no,no,,,
Halle,16.02.2023,47,Achillea millefolium,no,y,no,,no,y,10,,
Halle,16.02.2023,47,Artemisia absinthium,no,y,no,,no,no,,,
Halle,16.02.2023,47,Tanacetum vulgare,no,y,no,,no,y,5,,
Halle,16.02.2023,47,Bunias orientalis,no,y,no,,no,no,,,
Halle,16.02.2023,47,Geum rivale,no,y,no,,no,y,25,,flower buds
Halle,16.02.2023,47,Alchemilla vulgaris,y,y,no,,no,no,,,
Halle,16.02.2023,47,Securigera varia,no,y,no,,no,y,5,,
Halle,16.02.2023,47,Amorpha canescens,no,no,no,,no,no,,,
Halle,16.02.2023,47,Lotus corniculatus,no,y,no,,no,no,,,
Halle,16.02.2023,47,Galega officinalis,no,y,no,,no,no,,cut partly,
Halle,16.02.2023,47,Saxifraga paniculata,no,y,no,,no,no,,,
Halle,16.02.2023,47,Medicago falcata,no,y,no,,no,no,,,
Halle,16.02.2023,47,Genista tinctoria,no,y,no,,no,no,,,
Halle,16.02.2023,47,Sedum spurium,no,y,no,,no,no,,,
Halle,16.02.2023,47,Paeonia officinalis,y,no,no,,no,no,,,
Halle,16.02.2023,47,Paeonia daurica subsp. tomentosa,y,no,no,,no,no,,,
Halle,16.02.2023,47,Paeonia delavayi,no,no,no,,no,no,,,
Halle,16.02.2023,47,Veratrum album,no,no,no,,no,no,,,
Halle,16.02.2023,47,Primula veris,no,y,no,,no,y,5,,
Halle,16.02.2023,47,Mentha longifolia,no,no,no,,no,no,,,
Halle,16.02.2023,47,Solanum dulcamara,no,no,no,,no,no,,,
Halle,16.02.2023,47,Veratrum nigrum,y,no,no,,no,no,,,
Halle,16.02.2023,47,Salvia officinalis,no,y,no,,no,y,45,,
Halle,16.02.2023,47,Fuchsia magellanica,no,no,no,,no,no,,,
Halle,16.02.2023,47,Lamium album,y,y,no,,no,y,15,,
Halle,16.02.2023,47,Althaea officinalis,no,no,no,,no,no,,,
Halle,16.02.2023,47,Ranunculus acris,no,no,no,,no,no,,,
Halle,16.02.2023,47,Epilobium angustifolium,no,y,no,,no,no,,,
Halle,16.02.2023,47,Angelica archangelica,no,no,no,,no,no,,,
Halle,16.02.2023,47,Geum urbanum,no,y,no,,no,y,15,,
Halle,16.02.2023,47,Glycyrrhiza glabra,no,no,no,,no,no,,,
Halle,16.02.2023,47,Helleborus orientalis,no,y,y,100,no,y,80,,
Halle,16.02.2023,47,Dictamnus albus,y,no,no,,no,no,,,
Halle,16.02.2023,47,Eryngium maritimum,no,no,no,,no,no,,,
Halle,16.02.2023,47,Eryngium campestre,no,y,no,,no,no,,,
Halle,16.02.2023,47,Silene vulgaris,no,y,no,,no,no,,,
Halle,16.02.2023,47,Lychnis flos-cucule,no,no,no,,no,no,,,
Halle,16.02.2023,47,Silene viscaria,no,y,no,,no,y,5,,
Halle,16.02.2023,47,Dianthus deltoides,no,y,no,,no,no,,,
Halle,16.02.2023,47,Saponaria officinalis,no,y,no,,no,no,,,
Halle,16.02.2023,47,Dianthus carthusianorum,no,y,no,,no,no,,,
Halle,16.02.2023,47,Clematis integrifolia,y,y,no,,no,no,,,
Halle,16.02.2023,47,Clematis recta,no,no,no,,no,no,,,
Halle,16.02.2023,47,Anemone sylvestris,no,y,no,,no,no,,,
Halle,16.02.2023,47,Pulsatilla vulgaris,no,y,no,,no,no,,,
Halle,16.02.2023,47,Armoracia rusticana,no,y,no,,no,no,,,
Halle,16.02.2023,47,Gratiola officinalis,no,no,no,,no,no,,,
Halle,16.02.2023,47,Centranthus ruber,no,y,no,,no,no,,,
Halle,16.02.2023,47,Tussilago farfara,no,no,no,,no,no,,,
Halle,16.02.2023,47,Campanula rotundifolia,no,no,no,,no,no,,,
Halle,16.02.2023,47,Plantago lanceolata,no,y,no,,no,y,15,,
Halle,16.02.2023,47,Leucanthemum vulgare,no,y,no,,no,y,5,,
Halle,16.02.2023,47,Prunella grandiflora,no,y,no,,no,y,10,,
Halle,16.02.2023,47,Leonurus cardiaca,no,y,no,,no,no,,,
Halle,16.02.2023,47,Atropa belladonna,no,no,no,,no,no,,,too cold? initial vegetative growth gone.
Halle,16.02.2023,47,Scopolia carniolica,no,no,no,,no,no,,,
Halle,16.02.2023,47,Vinca minor,no,y,no,,no,no,,,
Halle,16.02.2023,47,Conium maculatum,no,y,no,,no,no,,,
Halle,16.02.2023,47,Humulus lupulus,no,no,no,,no,no,,,
Halle,16.02.2023,47,Chelidonium majus,no,y,no,,no,y,5,,
Halle,16.02.2023,47,Aconitum lycoctonum,no,no,no,,no,no,,,
Halle,16.02.2023,47,Viola odorata,no,y,y,5,no,y,50,,
Halle,28.02.2023,59,Hypericum perforatum,no,y,no,,no,y,15,,
Halle,28.02.2023,59,Polygonum bistorta,no,y,no,,no,no,,,
Halle,28.02.2023,59,Puschkinia scilloides,y,y,no,,no,no,,,
Halle,28.02.2023,59,Camassia cusickii,no,y,no,,no,no,,,
Halle,28.02.2023,59,Tulipa sylvestris,no,y,no,,no,no,,,
Halle,28.02.2023,59,Narcissus pseudonarcissus,no,y,no,,no,no,,,
Halle,28.02.2023,59,Dactylis glomerata,no,y,no,,no,y,80,,
Halle,28.02.2023,59,Arrhenatherum elatius,no,y,no,,no,y,40,,
Halle,28.02.2023,59,Bromus erectus,no,y,no,,no,y,40,,
Halle,28.02.2023,59,Anemone sylvestris,no,y,no,,no,no,,,
Halle,28.02.2023,59,Allium schoenoprasum,no,y,no,,no,no,,,
Halle,28.02.2023,59,Hemerocallis fulva,no,y,no,,no,no,,,
Halle,28.02.2023,59,Achillea millefolium,no,y,no,,no,y,10,,
Halle,28.02.2023,59,Artemisia absinthium,no,y,no,,no,no,,,
Halle,28.02.2023,59,Tanacetum vulgare,no,y,no,,no,y,5,,
Halle,28.02.2023,59,Veratrum nigrum,y,u,no,,no,no,,,
Halle,28.02.2023,59,Salvia officinalis,no,y,no,,no,y,45,,
Halle,28.02.2023,59,Fuchsia magellanica,no,no,no,,no,no,,,
Halle,28.02.2023,59,Lamium album,no,y,no,,no,y,15,,
Halle,28.02.2023,59,Althaea officinalis,no,no,no,,no,no,,,
Halle,28.02.2023,59,Ranunculus acris,no,no,no,,no,no,,,
Halle,28.02.2023,59,Epilobium angustifolium,no,y,no,,no,no,,,
Halle,28.02.2023,59,Angelica archangelica,no,no,no,,no,no,,,
Halle,28.02.2023,59,Geum urbanum,no,y,no,,no,y,15,,
Halle,28.02.2023,59,Glycyrrhiza glabra,no,no,no,,no,no,,,
Halle,28.02.2023,59,Helleborus orientalis,no,y,y,100,no,y,80,,
Halle,28.02.2023,59,Dictamnus albus,y,no,no,,no,no,,,
Halle,28.02.2023,59,Eryngium maritimum,no,no,no,,no,no,,,
Halle,28.02.2023,59,Eryngium campestre,no,no,no,,no,no,,,
Halle,28.02.2023,59,Silene vulgaris,no,y,no,,no,no,,,
Halle,28.02.2023,59,Lychnis flos-cucule,y,y,no,,no,no,,,seedlings?
Halle,28.02.2023,59,Silene viscaria,no,y,no,,no,y,5,,
Halle,28.02.2023,59,Dianthus deltoides,no,y,no,,no,no,,,
Halle,28.02.2023,59,Saponaria officinalis,no,y,no,,no,no,,,
Halle,28.02.2023,59,Dianthus carthusianorum,no,y,no,,no,no,,,
Halle,28.02.2023,59,Clematis integrifolia,no,y,no,,no,no,,,
Halle,28.02.2023,59,Clematis recta,no,no,no,,no,no,,,
Halle,28.02.2023,59,Pulsatilla vulgaris,no,y,no,,no,no,,,
Halle,28.02.2023,59,Armoracia rusticana,no,y,no,,no,no,,,
Halle,28.02.2023,59,Bunias orientalis,no,y,no,,no,no,,,
Halle,28.02.2023,59,Geum rivale,no,y,no,,no,y,15,,flower buds
Halle,28.02.2023,59,Alchemilla vulgaris,no,y,no,,no,no,,,
Halle,28.02.2023,59,Securigera varia,no,y,no,,no,y,5,,
Halle,28.02.2023,59,Amorpha canescens,no,no,no,,no,no,,,
Halle,28.02.2023,59,Lotus corniculatus,no,y,no,,no,no,,,
Halle,28.02.2023,59,Galega officinalis,no,y,no,,no,no,,,
Halle,28.02.2023,59,Saxifraga paniculata,no,y,no,,no,no,,,
Halle,28.02.2023,59,Medicago falcata,no,y,no,,no,no,,,
Halle,28.02.2023,59,Genista tinctoria,no,y,no,,no,no,,,
Halle,28.02.2023,59,Sedum spurium,no,y,no,,no,no,,,
Halle,28.02.2023,59,Paeonia officinalis,y,no,no,,no,no,,,
Halle,28.02.2023,59,Paeonia daurica subsp. tomentosa,y,no,no,,no,no,,,
Halle,28.02.2023,59,Paeonia delavayi,no,no,no,,no,no,,,
Halle,28.02.2023,59,Veratrum album,no,no,no,,no,no,,,
Halle,28.02.2023,59,Primula veris,no,y,no,,no,y,5,,
Halle,28.02.2023,59,Mentha longifolia,y,no,no,,no,no,,,
Halle,28.02.2023,59,Solanum dulcamara,no,no,no,,no,no,,,
Halle,28.02.2023,59,Gratiola officinalis,no,no,no,,no,no,,,
Halle,28.02.2023,59,Centranthus ruber,no,y,no,,no,no,,,
Halle,28.02.2023,59,Tussilago farfara,y,no,no,,no,no,,,
Halle,28.02.2023,59,Campanula rotundifolia,no,no,no,,no,no,,,
Halle,28.02.2023,59,Plantago lanceolata,no,y,no,,no,y,20,,
Halle,28.02.2023,59,Leucanthemum vulgare,no,y,no,,no,y,5,,
Halle,28.02.2023,59,Prunella grandiflora,no,y,no,,no,y,10,,
Halle,28.02.2023,59,Leonurus cardiaca,no,y,no,,no,no,,,
Halle,28.02.2023,59,Atropa belladonna,y,no,no,,no,no,,,
Halle,28.02.2023,59,Scopolia carniolica,no,no,no,,no,no,,,
Halle,28.02.2023,59,Vinca minor,no,y,no,,no,no,,,
Halle,28.02.2023,59,Conium maculatum,no,y,no,,no,no,,,
Halle,28.02.2023,59,Humulus lupulus,no,no,no,,no,no,,,
Halle,28.02.2023,59,Chelidonium majus,no,y,no,,no,y,5,,
Halle,28.02.2023,59,Aconitum lycoctonum,no,no,no,,no,no,,,
Halle,28.02.2023,59,Viola odorata,no,y,y,10,no,y,50,,
Halle,10.03.2023,69,Hypericum perforatum,no,y,no,,no,y,15,,Crown of the adjacent tree has fallen onto the stand (sheepfold?)
Halle,10.03.2023,69,Polygonum bistorta,no,y,no,,no,no,,,Crown of the adjacent tree has fallen onto the stand (sheepfold?)
Halle,10.03.2023,69,Puschkinia scilloides,no,y,y,10,no,no,,,
Halle,10.03.2023,69,Camassia cusickii,no,y,no,,no,no,,,
Halle,10.03.2023,69,Tulipa sylvestris,no,y,no,,no,no,,,
Halle,10.03.2023,69,Narcissus pseudonarcissus,no,y,no,,no,no,,,
Halle,10.03.2023,69,Dactylis glomerata,no,y,no,,no,y,80,,
Halle,10.03.2023,69,Arrhenatherum elatius,no,y,no,,no,y,35,,
Halle,10.03.2023,69,Bromus erectus,no,y,no,,no,y,40,,
Halle,10.03.2023,69,Allium schoenoprasum,no,y,no,,no,no,,,
Halle,10.03.2023,69,Hemerocallis fulva,no,y,no,,no,no,,,
Halle,10.03.2023,69,Achillea millefolium,no,y,no,,no,y,10,,
Halle,10.03.2023,69,Artemisia absinthium,no,y,no,,no,no,,,
Halle,10.03.2023,69,Tanacetum vulgare,no,y,no,,no,y,5,,
Halle,10.03.2023,69,Veratrum nigrum,y,y,no,,no,no,,,
Halle,10.03.2023,69,Salvia officinalis,no,y,no,,no,y,45,,
Halle,10.03.2023,69,Fuchsia magellanica,no,no,no,,no,no,,,
Halle,10.03.2023,69,Lamium album,no,y,no,,no,y,5,,
Halle,10.03.2023,69,Althaea officinalis,y,y,no,,no,no,,,
Halle,10.03.2023,69,Ranunculus acris,no,no,no,,no,no,,,
Halle,10.03.2023,69,Epilobium angustifolium,no,y,no,,no,no,,,
Halle,10.03.2023,69,Angelica archangelica,no,no,no,,no,no,,,
Halle,10.03.2023,69,Geum urbanum,no,y,no,,no,y,15,,
Halle,10.03.2023,69,Glycyrrhiza glabra,no,no,no,,no,no,,,
Halle,10.03.2023,69,Helleborus orientalis,no,no,y,100,no,y,80,,
Halle,10.03.2023,69,Dictamnus albus,y,no,no,,no,no,,,
Halle,10.03.2023,69,Eryngium maritimum,no,no,no,,no,no,,,
Halle,10.03.2023,69,Eryngium campestre,no,no,no,,no,no,,,
Halle,10.03.2023,69,Silene vulgaris,no,y,no,,no,no,,,
Halle,10.03.2023,69,Mentha longifolia,y,y,no,,no,no,,,
Halle,10.03.2023,69,Solanum dulcamara,no,no,no,,no,no,,,
Halle,10.03.2023,69,Gratiola officinalis,y,no,no,,no,no,,,
Halle,10.03.2023,69,Centranthus ruber,no,y,no,,no,no,,,
Halle,10.03.2023,69,Tussilago farfara,y,no,no,,no,no,,,
Halle,10.03.2023,69,Campanula rotundifolia,no,no,no,,no,no,,,
Halle,10.03.2023,69,Plantago lanceolata,no,y,no,,no,y,10,,
Halle,10.03.2023,69,Leucanthemum vulgare,no,y,no,,no,y,5,,
Halle,10.03.2023,69,Prunella grandiflora,no,y,no,,no,y,10,,
Halle,10.03.2023,69,Leonurus cardiaca,no,y,no,,no,no,,,
Halle,10.03.2023,69,Atropa belladonna,y,y,no,,no,no,,,
Halle,10.03.2023,69,Scopolia carniolica,no,no,no,,no,no,,,
Halle,10.03.2023,69,Vinca minor,y,y,no,,no,no,,,
Halle,10.03.2023,69,Conium maculatum,no,y,no,,no,no,,,
Halle,10.03.2023,69,Humulus lupulus,y,y,no,,no,no,,,
Halle,10.03.2023,69,Chelidonium majus,no,y,no,,no,y,5,,
Halle,10.03.2023,69,Aconitum lycoctonum,y,y,no,,no,no,,,
Halle,10.03.2023,69,Viola odorata,no,y,y,15,no,y,50,,
Halle,10.03.2023,69,Lychnis flos-cucule,no,y,no,,no,no,,,
Halle,10.03.2023,69,Silene viscaria,no,y,no,,no,y,5,,
Halle,10.03.2023,69,Dianthus deltoides,no,y,no,,no,no,,,
Halle,10.03.2023,69,Saponaria officinalis,no,y,no,,no,no,,,
Halle,10.03.2023,69,Dianthus carthusianorum,no,y,no,,no,no,,,
Halle,10.03.2023,69,Clematis integrifolia,no,y,no,,no,no,,,
Halle,10.03.2023,69,Clematis recta,y,no,no,,no,no,,,
Halle,10.03.2023,69,Anemone sylvestris,no,y,no,,no,no,,,
Halle,10.03.2023,69,Pulsatilla vulgaris,no,y,no,,no,no,,,
Halle,10.03.2023,69,Armoracia rusticana,no,y,no,,no,no,,,
Halle,10.03.2023,69,Bunias orientalis,no,y,no,,no,no,,,
Halle,10.03.2023,69,Geum rivale,no,y,no,,no,y,10,,
Halle,10.03.2023,69,Alchemilla vulgaris,no,y,no,,no,no,,,
Halle,10.03.2023,69,Securigera varia,no,y,no,,no,y,5,,
Halle,10.03.2023,69,Amorpha canescens,no,no,no,,no,no,,,
Halle,10.03.2023,69,Lotus corniculatus,no,y,no,,no,no,,,
Halle,10.03.2023,69,Galega officinalis,no,y,no,,no,no,,,
Halle,10.03.2023,69,Saxifraga paniculata,no,y,no,,no,no,,,
Halle,10.03.2023,69,Medicago falcata,no,y,no,,no,no,,,
Halle,10.03.2023,69,Genista tinctoria,no,y,no,,no,no,,,
Halle,10.03.2023,69,Sedum spurium,no,y,no,,no,no,,,
Halle,10.03.2023,69,Paeonia officinalis,y,no,no,,no,no,,,
Halle,10.03.2023,69,Paeonia daurica subsp. tomentosa,no,y,no,,no,no,,,
Halle,10.03.2023,69,Paeonia delavayi,no,no,no,,no,no,,,
Halle,10.03.2023,69,Veratrum album,no,no,no,,no,no,,,
Halle,10.03.2023,69,Primula veris,no,y,no,,no,y,5,,
Halle,16.03.2023,75,Hypericum perforatum,no,y,no,,no,y,15,,tree crown removed
Halle,16.03.2023,75,Polygonum bistorta,no,y,no,,no,no,,,tree crown removed
Halle,16.03.2023,75,Puschkinia scilloides,no,y,y,15,no,no,,,
Halle,16.03.2023,75,Camassia cusickii,no,y,no,,no,no,,,
Halle,16.03.2023,75,Tulipa sylvestris,no,y,no,,no,no,,,flower buds
Halle,16.03.2023,75,Narcissus pseudonarcissus,no,y,no,,no,no,,,
Halle,16.03.2023,75,Dactylis glomerata,no,y,no,,no,y,80,,
Halle,16.03.2023,75,Arrhenatherum elatius,no,y,no,,no,y,35,,
Halle,16.03.2023,75,Bromus erectus,no,y,no,,no,y,40,,
Halle,16.03.2023,75,Allium schoenoprasum,no,y,no,,no,no,,,
Halle,16.03.2023,75,Hemerocallis fulva,no,y,no,,no,no,,,
Halle,16.03.2023,75,Achillea millefolium,no,y,no,,no,y,10,,
Halle,16.03.2023,75,Artemisia absinthium,no,y,no,,no,no,,,
Halle,16.03.2023,75,Tanacetum vulgare,no,y,no,,no,no,,,
Halle,16.03.2023,75,Veratrum nigrum,no,y,no,,no,no,,,
Halle,16.03.2023,75,Salvia officinalis,no,y,no,,no,y,40,,
Halle,16.03.2023,75,Fuchsia magellanica,no,no,no,,no,no,,,
Halle,16.03.2023,75,Lamium album,no,y,no,,no,y,5,,
Halle,16.03.2023,75,Althaea officinalis,no,y,no,,no,no,,,
Halle,16.03.2023,75,Ranunculus acris,y,y,no,,no,no,,,
Halle,16.03.2023,75,Epilobium angustifolium,no,y,no,,no,no,,,
Halle,16.03.2023,75,Angelica archangelica,no,no,no,,no,no,,,
Halle,16.03.2023,75,Geum urbanum,no,y,no,,no,y,10,,
Halle,16.03.2023,75,Glycyrrhiza glabra,no,no,no,,no,no,,,
Halle,16.03.2023,75,Helleborus orientalis,no,y,y,95,no,y,80,,
Halle,16.03.2023,75,Dictamnus albus,y,no,no,,no,no,,,
Halle,16.03.2023,75,Eryngium maritimum,no,no,no,,no,no,,,
Halle,16.03.2023,75,Eryngium campestre,no,no,no,,no,no,,,
Halle,16.03.2023,75,Silene vulgaris,no,y,no,,no,no,,,
Halle,16.03.2023,75,Lychnis flos-cucule,no,y,no,,no,no,,,
Halle,16.03.2023,75,Silene viscaria,no,y,no,,no,y,5,,
Halle,16.03.2023,75,Dianthus deltoides,no,y,no,,no,no,,,
Halle,16.03.2023,75,Saponaria officinalis,no,y,no,,no,no,,,
Halle,16.03.2023,75,Dianthus carthusianorum,no,y,no,,no,no,,,
Halle,16.03.2023,75,Clematis integrifolia,no,y,no,,no,no,,,
Halle,16.03.2023,75,Clematis recta,y,no,no,,no,no,,,
Halle,16.03.2023,75,Anemone sylvestris,no,y,no,,no,no,,,
Halle,16.03.2023,75,Pulsatilla vulgaris,no,y,no,,no,no,,,
Halle,16.03.2023,75,Armoracia rusticana,no,y,no,,no,no,,,
Halle,16.03.2023,75,Bunias orientalis,no,y,no,,no,no,,,
Halle,16.03.2023,75,Geum rivale,no,y,no,,no,y,10,,
Halle,16.03.2023,75,Alchemilla vulgaris,no,y,no,,no,no,,,
Halle,16.03.2023,75,Securigera varia,no,y,no,,no,y,5,,
Halle,16.03.2023,75,Amorpha canescens,no,no,no,,no,no,,,
Halle,16.03.2023,75,Lotus corniculatus,no,y,no,,no,no,,,
Halle,16.03.2023,75,Galega officinalis,no,y,no,,no,no,,,
Halle,16.03.2023,75,Saxifraga paniculata,no,y,no,,no,no,,,
Halle,16.03.2023,75,Medicago falcata,no,y,no,,no,no,,,
Halle,16.03.2023,75,Genista tinctoria,no,y,no,,no,no,,,
Halle,16.03.2023,75,Sedum spurium,no,y,no,,no,no,,,
Halle,16.03.2023,75,Paeonia officinalis,no,y,no,,no,no,,,
Halle,16.03.2023,75,Paeonia daurica subsp. tomentosa,no,y,no,,no,no,,,
Halle,16.03.2023,75,Paeonia delavayi,no,no,no,,no,no,,,
Halle,16.03.2023,75,Veratrum album,y,no,no,,no,no,,,
Halle,16.03.2023,75,Primula veris,no,y,no,,no,y,5,,
Halle,16.03.2023,75,Mentha longifolia,y,y,no,,no,no,,,
Halle,16.03.2023,75,Solanum dulcamara,no,no,no,,no,no,,,
Halle,16.03.2023,75,Gratiola officinalis,y,no,no,,no,no,,,
Halle,16.03.2023,75,Centranthus ruber,no,y,no,,no,no,,,
Halle,16.03.2023,75,Tussilago farfara,no,no,y,5,no,no,,,two flowers
Halle,16.03.2023,75,Campanula rotundifolia,no,no,no,,no,no,,,
Halle,16.03.2023,75,Plantago lanceolata,no,y,no,,no,y,10,,
Halle,16.03.2023,75,Leucanthemum vulgare,no,y,no,,no,y,5,,
Halle,16.03.2023,75,Prunella grandiflora,no,y,no,,no,y,10,,
Halle,16.03.2023,75,Leonurus cardiaca,no,y,no,,no,no,,,
Halle,16.03.2023,75,Atropa belladonna,no,y,no,,no,no,,,
Halle,16.03.2023,75,Scopolia carniolica,y,y,no,,no,no,,,
Halle,16.03.2023,75,Vinca minor,no,y,no,,no,no,,,
Halle,16.03.2023,75,Conium maculatum,no,y,no,,no,no,,,
Halle,16.03.2023,75,Humulus lupulus,no,y,no,,no,no,,,
Halle,16.03.2023,75,Chelidonium majus,no,y,no,,no,y,5,,
Halle,16.03.2023,75,Aconitum lycoctonum,no,y,no,,no,no,,,
Halle,16.03.2023,75,Viola odorata,no,y,y,20,no,y,50,,
Halle,24.03.2023,83,Hypericum perforatum,no,y,no,,no,y,15,,
Halle,24.03.2023,83,Polygonum bistorta,no,y,no,,no,no,,,
Halle,24.03.2023,83,Puschkinia scilloides,no,y,y,100,no,no,,,
Halle,24.03.2023,83,Camassia cusickii,no,y,no,,no,no,,,
Halle,24.03.2023,83,Tulipa sylvestris,no,y,no,,no,no,,,
Halle,24.03.2023,83,Narcissus pseudonarcissus,no,y,y,80,no,no,,,
Halle,24.03.2023,83,Lotus corniculatus,no,y,no,,no,no,,,
Halle,24.03.2023,83,Galega officinalis,no,y,no,,no,no,,,
Halle,24.03.2023,83,Saxifraga paniculata,no,y,no,,no,no,,,
Halle,24.03.2023,83,Medicago falcata,no,y,no,,no,no,,,
Halle,24.03.2023,83,Genista tinctoria,no,y,no,,no,no,,,
Halle,24.03.2023,83,Dactylis glomerata,no,y,no,,no,y,80,,
Halle,24.03.2023,83,Arrhenatherum elatius,no,y,no,,no,y,35,,
Halle,24.03.2023,83,Bromus erectus,no,y,no,,no,y,40,,
Halle,24.03.2023,83,Allium schoenoprasum,no,y,no,,no,y,5,,
Halle,24.03.2023,83,Hemerocallis fulva,no,y,no,,no,no,,,
Halle,24.03.2023,83,Achillea millefolium,no,y,no,,no,y,5,,
Halle,24.03.2023,83,Artemisia absinthium,no,y,no,,no,no,,,
