Garden,Date,Doy,Species,Initial vegetative growth,Young leaves unfolding,Flowers opening,Flowering intensity,Ripe fruits,Senescence,Senescence intensity,Maintenance,Remarks
Jena,09.08.2023,221,Dianthus superbus,no,no,y,5,no,no,,,
Jena,09.08.2023,221,Dryas octopetala,no,no,no,,y,y,5,,
Jena,09.08.2023,221,Galanthus nivalis,no,no,no,,no,y,100,,
Jena,09.08.2023,221,Globularia cordifolia,no,no,no,,no,no,,,
Jena,09.08.2023,221,Helianthemum nummularium subsp.glabrum,no,no,y,5,y,y,5,,
Jena,09.08.2023,221,Homogyne sylvestris,no,no,no,,no,y,100,,
Jena,09.08.2023,221,Hypericum olympicum,y,y,no,,no,y,5,,
Jena,09.08.2023,221,Polygonatum multiflorum,no,no,no,,y,y,5,,
Jena,09.08.2023,221,Primula denticulata,no,no,no,,no,y,5,,
Jena,09.08.2023,221,Primula vulgaris,no,no,no,,no,y,25,,
Jena,16.08.2023,228,Aegopodium podagraria,no,no,no,,y,y,15,,
Jena,16.08.2023,228,Allium victorialis,no,no,no,,y,y,5,,
Jena,16.08.2023,228,Arum italicum,no,no,no,,no,y,100,,
Jena,16.08.2023,228,Asarum europaeum,no,no,no,,no,y,15,,
Jena,16.08.2023,228,Bergenia purpurascens,no,no,no,,no,y,20,,
Jena,16.08.2023,228,Cyclamen coum,no,no,no,,no,no,,,
Jena,16.08.2023,228,Dianthus superbus,no,no,no,,y,no,,,
Jena,16.08.2023,228,Dryas octopetala,no,no,no,,y,y,15,,
Jena,16.08.2023,228,Galanthus nivalis,no,no,no,,no,y,100,,
Jena,16.08.2023,228,Globularia cordifolia,no,no,no,,no,no,,,
Jena,16.08.2023,228,Helianthemum nummularium subsp.glabrum,no,no,y,5,y,y,5,,
Jena,16.08.2023,228,Homogyne sylvestris,no,no,no,,no,y,100,,
Jena,16.08.2023,228,Hypericum olympicum,no,y,no,,y,y,5,,
Jena,16.08.2023,228,Polygonatum multiflorum,no,no,no,,y,y,5,,
Jena,16.08.2023,228,Primula denticulata,no,no,no,,no,y,15,,
Jena,16.08.2023,228,Primula vulgaris,no,no,no,,no,y,25,,
Jena,23.08.2023,235,Aegopodium podagraria,no,no,no,,y,y,15,,
Jena,23.08.2023,235,Allium victorialis,no,no,no,,y,y,10,,
Jena,23.08.2023,235,Arum italicum,no,no,no,,no,y,100,,
Jena,23.08.2023,235,Asarum europaeum,no,no,no,,no,y,15,,
Jena,23.08.2023,235,Bergenia purpurascens,no,no,no,,no,y,20,,
Jena,23.08.2023,235,Cyclamen coum,no,no,no,,no,no,,,
Jena,23.08.2023,235,Dianthus superbus,no,no,no,,y,no,,,
Jena,23.08.2023,235,Dryas octopetala,no,no,no,,y,y,20,,
Jena,23.08.2023,235,Galanthus nivalis,no,no,no,,no,y,100,,
Jena,23.08.2023,235,Globularia cordifolia,no,no,no,,no,no,,,
Jena,23.08.2023,235,Helianthemum nummularium subsp.glabrum,no,no,y,5,y,y,5,,
Jena,23.08.2023,235,Homogyne sylvestris,no,no,no,,no,y,100,,
Jena,23.08.2023,235,Hypericum olympicum,no,y,no,,y,y,5,,
Jena,23.08.2023,235,Polygonatum multiflorum,no,no,no,,y,y,5,,
Jena,23.08.2023,235,Primula denticulata,no,no,no,,no,y,15,,
Jena,23.08.2023,235,Primula vulgaris,no,no,no,,no,y,25,,
Jena,30.08.2023,242,Aegopodium podagraria,no,no,no,,no,y,20,,
Jena,30.08.2023,242,Allium victorialis,no,no,no,,y,y,10,,
Jena,30.08.2023,242,Arum italicum,no,no,no,,no,y,100,,
Jena,30.08.2023,242,Asarum europaeum,no,no,no,,no,y,25,,
Jena,30.08.2023,242,Bergenia purpurascens,no,no,no,,no,y,20,,
Jena,30.08.2023,242,Cyclamen coum,no,no,no,,no,no,,,
Jena,30.08.2023,242,Dianthus superbus,no,no,y,5,y,no,,,
Jena,30.08.2023,242,Dryas octopetala,no,no,no,,y,y,25,,
Jena,30.08.2023,242,Galanthus nivalis,no,no,no,,no,y,100,,
Jena,30.08.2023,242,Globularia cordifolia,no,no,no,,no,no,,,
Jena,30.08.2023,242,Helianthemum nummularium subsp.glabrum,no,no,y,5,y,y,5,,
Jena,30.08.2023,242,Homogyne sylvestris,no,no,no,,no,y,100,,
Jena,30.08.2023,242,Hypericum olympicum,no,y,no,,y,no,,,
Jena,30.08.2023,242,Polygonatum multiflorum,no,no,no,,y,y,5,,
Jena,30.08.2023,242,Primula denticulata,no,no,no,,no,y,15,,
Jena,30.08.2023,242,Primula vulgaris,no,no,no,,no,y,25,,
Jena,04.01.2023,4,Arnica longifolia,no,no,no,,no,y,100,,
Jena,04.01.2023,4,Centaurea jacea,y,y,no,,no,y,80,,
Jena,04.01.2023,4,Centaurea scabiosa,no,no,no,,no,y,100,,
Jena,04.01.2023,4,Helleborus orientalis,y,no,no,,no,y,50,,
Jena,04.01.2023,4,Hepatica nobilis,no,no,no,,no,y,60,,
Jena,04.01.2023,4,Knautia arvensis,y,y,no,,no,y,80,,
Jena,04.01.2023,4,Phlomis russeliana,no,no,no,,no,y,5,,
Jena,04.01.2023,4,Acorus calamus,no,no,no,,no,no,,covered artificial,
Jena,04.01.2023,4,Calla palustris,no,no,no,,no,no,,covered artificial,
Jena,04.01.2023,4,Comarum palustre,no,no,no,,no,no,,covered artificial,
Jena,04.01.2023,4,Dactylorhiza majalis,no,no,no,,no,no,,covered artificial,
Jena,04.01.2023,4,Erica tetralix,no,no,no,,y,y,70,,
Jena,04.01.2023,4,Gratiola officinalis,no,no,no,,no,no,,covered artificial,
Jena,04.01.2023,4,Hydrocotyle vulgaris,no,no,no,,no,no,,covered artificial,
Jena,04.01.2023,4,Menyanthes trifoliata,no,no,no,,no,no,,covered artificial,
Jena,04.01.2023,4,Rubus chamaemorus,no,no,no,,no,y,100,,
Jena,04.01.2023,4,Vaccinium oxycoccos,no,no,no,,no,y,80,,
Jena,04.01.2023,4,Trapa natans,no,no,no,,no,no,,covered artificial,
Jena,04.01.2023,4,Adonis vernalis,no,no,no,,no,y,100,,
Jena,04.01.2023,4,Alchemilla xanthochlora,no,no,no,,no,y,100,,
Jena,04.01.2023,4,Althaea officinalis,no,no,no,,no,y,100,,
Jena,04.01.2023,4,Convallaria majalis,no,no,no,,no,y,100,,
Jena,04.01.2023,4,Fragaria vesca,no,no,no,,no,y,80,,
Jena,04.01.2023,4,Ranunculus acris,y,y,no,,no,no,,,
Jena,04.01.2023,4,Tulipa sylvestris,y,no,no,,no,no,,,
Jena,04.01.2023,4,Glechoma hederocea,y,y,no,,no,no,,,
Jena,04.01.2023,4,Persicaria bistorta,y,no,no,,no,no,,,
Jena,04.01.2023,4,Ranunculus lanuginosus,y,y,no,,no,y,20,,
Jena,04.01.2023,4,Sanguisorba minor,no,y,no,,no,y,60,,
Jena,04.01.2023,4,Silene vulgaris,no,no,no,,no,y,100,,
Jena,04.01.2023,4,Silphium integrifolium,no,no,no,,y,y,100,,
Jena,11.01.2023,11,Arnica longifolia,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Centaurea jacea,no,y,no,,no,y,80,,
Jena,11.01.2023,11,Centaurea scabiosa,y,no,no,,no,no,,,
Jena,11.01.2023,11,Helleborus orientalis,y,no,no,,no,y,50,covered natural,
Jena,11.01.2023,11,Hepatica nobilis,no,no,no,,no,y,70,,
Jena,11.01.2023,11,Knautia arvensis,no,y,no,,no,no,,,
Jena,11.01.2023,11,Phlomis russeliana,y,no,no,,no,y,5,,
Jena,11.01.2023,11,Acorus calamus,no,no,no,,no,no,,covered artificial,
Jena,11.01.2023,11,Calla palustris,no,no,no,,no,no,,covered artificial,
Jena,11.01.2023,11,Comarum palustre,no,no,no,,no,no,,covered artificial,
Jena,11.01.2023,11,Dactylorhiza majalis,no,no,no,,no,no,,covered artificial,
Jena,11.01.2023,11,Erica tetralix,no,no,no,,y,y,80,,
Jena,11.01.2023,11,Gratiola officinalis,no,no,no,,no,no,,covered artificial,
Jena,11.01.2023,11,Hydrocotyle vulgaris,no,no,no,,no,no,,covered artificial,
Jena,11.01.2023,11,Menyanthes trifoliata,no,no,no,,no,no,,covered artificial,
Jena,11.01.2023,11,Rubus chamaemorus,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Trapa natans,no,no,no,,no,no,,covered artificial,
Jena,11.01.2023,11,Vaccinium oxycoccos,no,no,no,,no,y,80,,
Jena,11.01.2023,11,Adonis vernalis,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Alchemilla xanthochlora,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Althaea officinalis,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Convallaria majalis,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Fragaria vesca,no,no,no,,no,y,80,,
Jena,11.01.2023,11,Ranunculus acris,y,y,no,,no,no,,,
Jena,11.01.2023,11,Tulipa sylvestris,no,no,no,,no,no,,,
Jena,11.01.2023,11,Glechoma hederocea,no,y,no,,no,no,,,
Jena,11.01.2023,11,Persicaria bistorta,y,no,no,,no,no,,,
Jena,11.01.2023,11,Ranunculus lanuginosus,no,y,no,,no,no,,,
Jena,11.01.2023,11,Sanguisorba minor,no,y,no,,no,y,70,,
Jena,11.01.2023,11,Silene vulgaris,y,no,no,,no,no,,,
Jena,11.01.2023,11,Silphium integrifolium,no,no,no,,y,y,100,,
Jena,18.01.2023,18,Arnica longifolia,no,no,no,,no,y,100,,
Jena,18.01.2023,18,Centaurea jacea,no,y,no,,no,y,80,,
Jena,18.01.2023,18,Centaurea scabiosa,y,no,no,,no,no,,,
Jena,18.01.2023,18,Helleborus orientalis,y,no,no,,no,y,50,covered natural,
Jena,18.01.2023,18,Hepatica nobilis,no,no,no,,no,y,70,covered natural,
Jena,18.01.2023,18,Knautia arvensis,no,no,no,,no,no,,covered natural,
Jena,18.01.2023,18,Phlomis russeliana,y,no,no,,no,y,5,covered natural,
Jena,18.01.2023,18,Acorus calamus,no,no,no,,no,no,,covered artificial,
Jena,18.01.2023,18,Calla palustris,no,no,no,,no,no,,covered artificial,
Jena,18.01.2023,18,Comarum palustre,no,no,no,,no,no,,covered artificial,
Jena,18.01.2023,18,Dactylorhiza majalis,no,no,no,,no,no,,covered artificial,
Jena,18.01.2023,18,Erica tetralix,no,no,no,,y,y,80,covered natural,
Jena,18.01.2023,18,Gratiola officinalis,no,no,no,,no,no,,covered artificial,
Jena,18.01.2023,18,Persicaria bistorta,y,no,no,,no,no,,covered natural,
Jena,18.01.2023,18,Ranunculus lanuginosus,no,y,no,,no,no,,,
Jena,18.01.2023,18,Hydrocotyle vulgaris,no,no,no,,no,no,,covered artificial,
Jena,18.01.2023,18,Menyanthes trifoliata,no,no,no,,no,no,,covered artificial,
Jena,18.01.2023,18,Rubus chamaemorus,no,no,no,,no,y,100,,
Jena,18.01.2023,18,Trapa natans,no,no,no,,no,no,,covered artificial,
Jena,18.01.2023,18,Vaccinium oxycoccos,no,no,no,,no,y,80,covered natural,
Jena,18.01.2023,18,Adonis vernalis,no,no,no,,no,y,100,covered natural,
Jena,18.01.2023,18,Alchemilla xanthochlora,no,no,no,,no,y,100,,
Jena,18.01.2023,18,Althaea officinalis,no,no,no,,no,y,100,covered natural,
Jena,18.01.2023,18,Convallaria majalis,no,no,no,,no,y,100,covered natural,
Jena,18.01.2023,18,Fragaria vesca,no,no,no,,no,y,80,covered natural,
Jena,18.01.2023,18,Ranunculus acris,y,y,no,,no,no,,covered natural,
Jena,18.01.2023,18,Tulipa sylvestris,no,no,no,,no,no,,covered natural,
Jena,18.01.2023,18,Glechoma hederocea,no,y,no,,no,no,,,
Jena,18.01.2023,18,Sanguisorba minor,no,y,no,,no,y,70,covered natural,
Jena,18.01.2023,18,Silene vulgaris,y,no,no,,no,no,,covered natural,
Jena,18.01.2023,18,Silphium integrifolium,no,no,no,,y,y,100,covered natural,
Jena,01.02.2023,32,Arnica longifolia,no,no,no,,no,y,100,,
Jena,01.02.2023,32,Centaurea jacea,no,y,no,,no,no,,,
Jena,01.02.2023,32,Centaurea scabiosa,y,no,no,,no,no,,,
Jena,01.02.2023,32,Helleborus orientalis,y,y,no,,no,y,50,,
Jena,01.02.2023,32,Hepatica nobilis,no,no,no,,no,y,70,,
Jena,01.02.2023,32,Knautia arvensis,y,y,no,,no,no,,,
Jena,01.02.2023,32,Phlomis russeliana,y,no,no,,no,y,5,,
Jena,01.02.2023,32,Acorus calamus,no,no,no,,no,no,,covered artificial,
Jena,01.02.2023,32,Calla palustris,no,no,no,,no,no,,covered artificial,
Jena,01.02.2023,32,Comarum palustre,no,no,no,,no,no,,covered artificial,
Jena,01.02.2023,32,Dactylorhiza majalis,no,no,no,,no,no,,covered artificial,
Jena,01.02.2023,32,Erica tetralix,no,no,no,,no,no,,covered artificial,
Jena,01.02.2023,32,Gratiola officinalis,no,no,no,,no,no,,covered artificial,
Jena,01.02.2023,32,Hydrocotyle vulgaris,no,no,no,,no,no,,,
Jena,01.02.2023,32,Menyanthes trifoliata,no,no,no,,no,no,,covered natural,
Jena,01.02.2023,32,Rubus chamaemorus,no,no,no,,no,y,100,,
Jena,01.02.2023,32,Trapa natans,no,no,no,,no,no,,covered artificial,
Jena,01.02.2023,32,Vaccinium oxycoccos,no,no,no,,no,y,80,,
Jena,01.02.2023,32,Adonis vernalis,no,no,no,,no,y,100,,
Jena,01.02.2023,32,Alchemilla xanthochlora,no,no,no,,no,y,100,,
Jena,01.02.2023,32,Althaea officinalis,no,no,no,,no,y,100,,
Jena,01.02.2023,32,Convallaria majalis,no,no,no,,no,y,100,,
Jena,01.02.2023,32,Fragaria vesca,no,no,no,,no,y,80,,
Jena,01.02.2023,32,Ranunculus acris,y,y,no,,no,no,,,
Jena,01.02.2023,32,Tulipa sylvestris,y,y,no,,no,no,,,
Jena,01.02.2023,32,Glechoma hederocea,no,y,no,,no,no,,,
Jena,01.02.2023,32,Persicaria bistorta,y,no,no,,no,no,,,
Jena,01.02.2023,32,Ranunculus lanuginosus,no,y,no,,no,no,,,
Jena,01.02.2023,32,Sanguisorba minor,no,y,no,,no,y,70,,
Jena,01.02.2023,32,Silene vulgaris,y,no,no,,no,no,,,
Jena,01.02.2023,32,Silphium integrifolium,no,no,no,,y,y,100,,
Jena,08.02.2023,39,Arnica longifolia,no,no,no,,no,y,100,,
Jena,08.02.2023,39,Centaurea jacea,no,y,no,,no,no,,,
Jena,08.02.2023,39,Centaurea scabiosa,y,no,no,,no,no,,,
Jena,08.02.2023,39,Helleborus orientalis,y,y,no,,no,y,50,,
Jena,08.02.2023,39,Hepatica nobilis,no,no,no,,no,y,70,,
Jena,08.02.2023,39,Knautia arvensis,y,y,no,,no,no,,,
Jena,08.02.2023,39,Phlomis russeliana,y,no,no,,no,y,5,,
Jena,08.02.2023,39,Acorus calamus,no,no,no,,no,no,,covered artificial,
Jena,08.02.2023,39,Calla palustris,no,no,no,,no,no,,covered artificial,
Jena,08.02.2023,39,Comarum palustre,no,no,no,,no,no,,covered artificial,
Jena,08.02.2023,39,Dactylorhiza majalis,no,no,no,,no,no,,covered artificial,
Jena,08.02.2023,39,Erica tetralix,no,no,no,,no,no,,covered natural,
Jena,08.02.2023,39,Gratiola officinalis,no,no,no,,no,no,,covered artificial,
Jena,08.02.2023,39,Hydrocotyle vulgaris,no,no,no,,no,no,,covered artificial,
Jena,08.02.2023,39,Menyanthes trifoliata,no,no,no,,no,no,,covered natural,
Jena,08.02.2023,39,Rubus chamaemorus,no,no,no,,no,y,100,,
Jena,08.02.2023,39,Trapa natans,no,no,no,,no,no,,covered artificial,
Jena,08.02.2023,39,Vaccinium oxycoccos,no,no,no,,no,y,80,,
Jena,08.02.2023,39,Adonis vernalis,no,no,no,,no,y,100,,
Jena,08.02.2023,39,Alchemilla xanthochlora,no,no,no,,no,y,100,,
Jena,08.02.2023,39,Althaea officinalis,no,no,no,,no,y,100,,
Jena,08.02.2023,39,Convallaria majalis,no,no,no,,no,y,100,,
Jena,08.02.2023,39,Fragaria vesca,no,no,no,,no,y,80,,
Jena,08.02.2023,39,Ranunculus acris,y,y,no,,no,no,,,
Jena,08.02.2023,39,Tulipa sylvestris,y,y,no,,no,no,,,
Jena,08.02.2023,39,Glechoma hederocea,no,y,no,,no,no,,,
Jena,08.02.2023,39,Persicaria bistorta,y,no,no,,no,no,,,
Jena,08.02.2023,39,Ranunculus lanuginosus,no,y,no,,no,no,,,
Jena,08.02.2023,39,Sanguisorba minor,no,y,no,,no,y,70,,
Jena,08.02.2023,39,Silene vulgaris,y,no,no,,no,no,,,
Jena,08.02.2023,39,Silphium integrifolium,no,no,no,,y,y,100,,
Jena,15.02.2023,46,Knautia arvensis,y,y,no,,no,no,,,
Jena,15.02.2023,46,Phlomis russeliana,y,y,no,,no,y,5,,
Jena,15.02.2023,46,Acorus calamus,no,no,no,,no,no,,covered artificial,
Jena,15.02.2023,46,Calla palustris,no,no,no,,no,no,,covered artificial,
Jena,15.02.2023,46,Comarum palustre,no,no,no,,no,no,,covered artificial,
Jena,15.02.2023,46,Dactylorhiza majalis,no,no,no,,no,no,,covered artificial,
Jena,15.02.2023,46,Erica tetralix,no,no,no,,no,no,,,
Jena,15.02.2023,46,Gratiola officinalis,no,no,no,,no,no,,covered artificial,
Jena,15.02.2023,46,Hydrocotyle vulgaris,no,no,no,,no,no,,covered artificial,
Jena,15.02.2023,46,Menyanthes trifoliata,no,no,no,,no,no,,,
Jena,15.02.2023,46,Rubus chamaemorus,no,no,no,,no,y,100,,
Jena,15.02.2023,46,Trapa natans,no,no,no,,no,no,,covered artificial,
Jena,15.02.2023,46,Vaccinium oxycoccos,no,no,no,,no,y,80,,
Jena,15.02.2023,46,Adonis vernalis,no,no,no,,no,y,100,,
Jena,15.02.2023,46,Alchemilla xanthochlora,no,no,no,,no,y,100,,
Jena,15.02.2023,46,Althaea officinalis,no,no,no,,no,y,100,,
Jena,15.02.2023,46,Convallaria majalis,no,no,no,,no,y,100,,
Jena,15.02.2023,46,Fragaria vesca,y,y,no,,no,no,,,
Jena,15.02.2023,46,Ranunculus acris,y,y,no,,no,no,,,
Jena,15.02.2023,46,Tulipa sylvestris,y,y,no,,no,no,,,
Jena,15.02.2023,46,Glechoma hederocea,no,y,no,,no,no,,,
Jena,15.02.2023,46,Persicaria bistorta,y,no,no,,no,no,,,
Jena,15.02.2023,46,Ranunculus lanuginosus,no,y,no,,no,no,,,
Jena,15.02.2023,46,Sanguisorba minor,no,y,no,,no,no,,,
Jena,15.02.2023,46,Silene vulgaris,y,no,no,,no,no,,,
Jena,15.02.2023,46,Silphium integrifolium,no,no,no,,no,y,100,,
Jena,15.02.2023,46,Arnica longifolia,no,no,no,,no,y,100,,
Jena,15.02.2023,46,Centaurea jacea,no,y,no,,no,no,,,
Jena,15.02.2023,46,Centaurea scabiosa,no,y,no,,no,no,,,
Jena,15.02.2023,46,Helleborus orientalis,y,y,no,,no,no,,,
Jena,15.02.2023,46,Hepatica nobilis,no,no,no,,no,y,70,,
Jena,22.02.2023,53,Arnica longifolia,no,no,no,,no,y,100,,
Jena,22.02.2023,53,Centaurea jacea,no,y,no,,no,no,,,
Jena,22.02.2023,53,Centaurea scabiosa,no,y,no,,no,no,,,
Jena,22.02.2023,53,Helleborus orientalis,no,y,y,20,no,no,,,
Jena,22.02.2023,53,Hepatica nobilis,m,y,y,10,no,no,,,
Jena,22.02.2023,53,Knautia arvensis,y,y,no,,no,no,,,
Jena,22.02.2023,53,Phlomis russeliana,y,y,no,,no,y,5,,
Jena,22.02.2023,53,Acorus calamus,no,no,no,,no,no,,covered artificial,
Jena,22.02.2023,53,Calla palustris,no,no,no,,no,no,,covered artificial,
Jena,22.02.2023,53,Comarum palustre,no,no,no,,no,no,,covered artificial,
Jena,22.02.2023,53,Dactylorhiza majalis,no,no,no,,no,no,,covered artificial,
Jena,22.02.2023,53,Erica tetralix,no,no,no,,no,no,,,
Jena,22.02.2023,53,Gratiola officinalis,no,no,no,,no,no,,covered artificial,
Jena,22.02.2023,53,Hydrocotyle vulgaris,no,no,no,,no,no,,covered artificial,
Jena,22.02.2023,53,Menyanthes trifoliata,no,no,no,,no,no,,,
Jena,22.02.2023,53,Rubus chamaemorus,no,no,no,,no,y,100,,
Jena,22.02.2023,53,Trapa natans,no,no,no,,no,no,,covered artificial,
Jena,22.02.2023,53,Vaccinium oxycoccos,no,no,no,,y,y,80,,
Jena,22.02.2023,53,Adonis vernalis,no,no,no,,no,y,100,,
Jena,22.02.2023,53,Alchemilla xanthochlora,no,no,no,,no,y,100,,
Jena,22.02.2023,53,Althaea officinalis,no,no,no,,no,y,100,,
Jena,22.02.2023,53,Convallaria majalis,y,no,no,,no,no,,,
Jena,22.02.2023,53,Fragaria vesca,y,y,no,,no,no,,,
Jena,22.02.2023,53,Ranunculus acris,y,y,no,,no,no,,,
Jena,22.02.2023,53,Tulipa sylvestris,y,y,no,,no,no,,,
Jena,22.02.2023,53,Glechoma hederocea,no,y,no,,no,no,,,
Jena,22.02.2023,53,Persicaria bistorta,y,no,no,,no,no,,,
Jena,22.02.2023,53,Ranunculus lanuginosus,no,y,no,,no,no,,,
Jena,22.02.2023,53,Sanguisorba minor,no,y,no,,no,no,,,
Jena,22.02.2023,53,Silene vulgaris,y,no,no,,no,no,,,
Jena,22.02.2023,53,Silphium integrifolium,y,no,no,,no,y,100,,
Jena,01.03.2023,60,Arnica longifolia,no,no,no,,no,y,100,,
Jena,01.03.2023,60,Centaurea jacea,no,y,no,,no,no,,,
Jena,01.03.2023,60,Centaurea scabiosa,no,y,no,,no,no,,,
Jena,01.03.2023,60,Helleborus orientalis,no,y,y,20,no,no,,,
Jena,01.03.2023,60,Hepatica nobilis,m,y,y,10,no,no,,,
Jena,01.03.2023,60,Knautia arvensis,y,y,no,,no,no,,,
Jena,01.03.2023,60,Phlomis russeliana,y,y,no,,no,no,,,
Jena,01.03.2023,60,Acorus calamus,no,no,no,,no,no,,covered artificial,
Jena,01.03.2023,60,Calla palustris,no,no,no,,no,no,,covered artificial,
Jena,01.03.2023,60,Comarum palustre,no,no,no,,no,no,,covered artificial,
Jena,01.03.2023,60,Dactylorhiza majalis,no,no,no,,no,no,,covered artificial,
Jena,01.03.2023,60,Erica tetralix,no,no,no,,no,no,,,
Jena,01.03.2023,60,Gratiola officinalis,no,no,no,,no,no,,covered artificial,
Jena,01.03.2023,60,Hydrocotyle vulgaris,no,no,no,,no,no,,covered artificial,
Jena,01.03.2023,60,Menyanthes trifoliata,no,no,no,,no,no,,covered artificial,
Jena,01.03.2023,60,Rubus chamaemorus,no,no,no,,no,y,100,,
Jena,01.03.2023,60,Trapa natans,no,no,no,,no,no,,covered artificial,
Jena,01.03.2023,60,Vaccinium oxycoccos,no,no,no,,y,y,80,,
Jena,01.03.2023,60,Adonis vernalis,no,no,no,,no,y,100,,
Jena,01.03.2023,60,Alchemilla xanthochlora,no,no,no,,no,y,100,,
Jena,01.03.2023,60,Althaea officinalis,no,no,no,,no,y,100,,
Jena,01.03.2023,60,Convallaria majalis,y,no,no,,no,no,,,
Jena,01.03.2023,60,Fragaria vesca,y,y,no,,no,no,,,
Jena,01.03.2023,60,Ranunculus acris,no,y,no,,no,no,,,
Jena,01.03.2023,60,Tulipa sylvestris,no,y,no,,no,no,,,
Jena,01.03.2023,60,Glechoma hederocea,no,y,no,,no,no,,,
Jena,01.03.2023,60,Persicaria bistorta,y,no,no,,no,no,,,
Jena,01.03.2023,60,Ranunculus lanuginosus,no,y,no,,no,no,,,
Jena,01.03.2023,60,Sanguisorba minor,no,y,no,,no,no,,,
Jena,01.03.2023,60,Silene vulgaris,y,no,no,,no,no,,,
Jena,01.03.2023,60,Silphium integrifolium,y,no,no,,no,y,100,,
Jena,09.03.2023,68,Arnica longifolia,no,no,no,,no,no,,,
Jena,09.03.2023,68,Centaurea jacea,no,y,no,,no,no,,,
Jena,09.03.2023,68,Centaurea scabiosa,no,y,no,,no,no,,,
Jena,09.03.2023,68,Helleborus orientalis,no,y,y,30,no,no,,,
Jena,09.03.2023,68,Hepatica nobilis,no,y,y,10,no,no,,,
Jena,09.03.2023,68,Knautia arvensis,no,y,no,,no,no,,,
Jena,09.03.2023,68,Phlomis russeliana,no,y,no,,no,no,,,
Jena,09.03.2023,68,Acorus calamus,no,no,no,,no,no,,covered artificial,
Jena,09.03.2023,68,Calla palustris,no,no,no,,no,no,,covered artificial,
Jena,09.03.2023,68,Comarum palustre,no,no,no,,no,no,,covered artificial,
Jena,09.03.2023,68,Dactylorhiza majalis,no,no,no,,no,no,,covered artificial,
Jena,09.03.2023,68,Erica tetralix,no,no,no,,no,no,,covered artificial,
Jena,09.03.2023,68,Gratiola officinalis,no,no,no,,no,no,,covered artificial,
Jena,09.03.2023,68,Hydrocotyle vulgaris,no,no,no,,no,no,,covered artificial,
Jena,09.03.2023,68,Menyanthes trifoliata,no,no,no,,no,no,,covered artificial,
Jena,09.03.2023,68,Rubus chamaemorus,no,no,no,,no,no,,,
Jena,09.03.2023,68,Trapa natans,no,no,no,,no,no,,covered artificial,
Jena,09.03.2023,68,Vaccinium oxycoccos,no,no,no,,no,y,80,,
Jena,09.03.2023,68,Adonis vernalis,no,no,no,,no,no,,,
Jena,09.03.2023,68,Alchemilla xanthochlora,y,no,no,,no,no,,,
Jena,09.03.2023,68,Althaea officinalis,no,no,no,,no,no,,,
Jena,09.03.2023,68,Convallaria majalis,y,no,no,,no,no,,,
Jena,09.03.2023,68,Fragaria vesca,y,y,no,,no,no,,,
Jena,09.03.2023,68,Ranunculus acris,no,y,no,,no,no,,,
Jena,09.03.2023,68,Tulipa sylvestris,no,y,no,,no,no,,,
Jena,09.03.2023,68,Glechoma hederocea,no,y,no,,no,no,,,
Jena,09.03.2023,68,Persicaria bistorta,y,no,no,,no,no,,,
Jena,09.03.2023,68,Ranunculus lanuginosus,no,y,no,,no,no,,,
Jena,09.03.2023,68,Sanguisorba minor,no,y,no,,no,no,,,
Jena,09.03.2023,68,Silene vulgaris,y,no,no,,no,no,,,
Jena,09.03.2023,68,Silphium integrifolium,y,no,no,,no,y,100,,
Jena,14.03.2023,73,Arnica longifolia,no,no,no,,no,no,,,
Jena,14.03.2023,73,Centaurea jacea,no,y,no,,no,no,,,
Jena,14.03.2023,73,Centaurea scabiosa,y,y,no,,no,no,,,
Jena,14.03.2023,73,Helleborus orientalis,no,no,y,70,no,no,,,
Jena,14.03.2023,73,Hepatica nobilis,no,no,y,40,no,no,,,
Jena,14.03.2023,73,Knautia arvensis,no,y,no,,no,no,,,
Jena,14.03.2023,73,Phlomis russeliana,y,y,no,,no,no,,,
Jena,14.03.2023,73,Acorus calamus,no,no,no,,no,no,,covered artificial,
Jena,14.03.2023,73,Erica tetralix,no,no,no,,no,no,,,
Jena,14.03.2023,73,Ranunculus lanuginosus,y,y,no,,no,no,,,
Jena,14.03.2023,73,Sanguisorba minor,no,y,no,,no,no,,,
Jena,14.03.2023,73,Silene vulgaris,y,no,no,,no,no,,,
Jena,14.03.2023,73,Silphium integrifolium,y,no,no,,no,no,,,
Jena,14.03.2023,73,Calla palustris,no,no,no,,no,no,,covered artificial,
Jena,14.03.2023,73,Comarum palustre,no,no,no,,no,no,,covered artificial,
Jena,14.03.2023,73,Dactylorhiza majalis,no,no,no,,no,no,,covered artificial,
Jena,14.03.2023,73,Gratiola officinalis,no,no,no,,no,no,,covered artificial,
Jena,14.03.2023,73,Hydrocotyle vulgaris,no,no,no,,no,no,,covered artificial,
Jena,14.03.2023,73,Menyanthes trifoliata,no,no,no,,no,no,,covered artificial,
Jena,14.03.2023,73,Rubus chamaemorus,no,no,no,,no,no,,,
Jena,14.03.2023,73,Trapa natans,no,no,no,,no,no,,covered artificial,
Jena,14.03.2023,73,Vaccinium oxycoccos,no,no,no,,no,y,80,,
