Garden,Date,Doy,Species,Initial vegetative growth,Young leaves unfolding,Flowers opening,Flowering intensity,Ripe fruits,Senescence,Senescence intensity,Maintenance,Remarks
Leipzig,08.03.2023,67,Menyanthes trifolata,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Vinca minor,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Vincetoxicum hinrundinaria,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Galium mollugo,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Plantago lanceolata,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Scopolia carniolia,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Hydrocotyle vulgaris,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Trapa natans,no,no,no,,no,no,,,
Leipzig,08.03.2023,67,Alchemilla vulgaris,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Fragaria vesca,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Myriophyllum aquaticum,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Saxifraga paniculata,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Dryas octopetala,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Cyclamen coum,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Humulus  lupulus,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Lupinus polyphyllus,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Urtica dioca,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Iberis sempervirens,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Gaultheria shallon,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Cyclamen hederifolium,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Acorus calamus,no,no,no,,no,no,,,
Leipzig,08.03.2023,67,Linum usitatissimum,no,no,no,,no,no,,,
Leipzig,08.03.2023,67,Dianthus superbus,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Anthericum ramosum,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Convallaria majalis,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Colchicum autumnale,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Veratrum nigrum,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Aquilegia chrysantha,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Caltha palustris,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Eranthis hyemalis,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Helleborus niger,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Helleborus viridis,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Anemone transsylvanica,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Podophyllum peltatum,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Trollius europaeus,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Adonis amurensis,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Silene nutans,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Gentiana thibetica,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Penstemon grandiflorus,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Dictamnus albus,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Hemerocallis dumotieri,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Vaccinium myrtillus,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Vaccinium oxycoccos,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Polygonatum verticillatum,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Geum rivale,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Genista tinctoria,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Iris pseudacorus,no,no,no,,no,no,,removed,
Leipzig,08.03.2023,67,Gunnera manicata,no,no,no,,no,no,,covered natural,
Leipzig,08.03.2023,67,Eupatorium cannabinum,no,no,no,,no,no,,covered natural,
Leipzig,15.03.2023,74,Bergenia purpurascens,y,no,no,,no,no,,,
Leipzig,15.03.2023,74,Roscoea auriculata,no,no,no,,no,no,,covered artificial,
Leipzig,15.03.2023,74,Primula denticulata,y,no,no,,no,no,,,
Leipzig,15.03.2023,74,Globularia cordifolia,no,no,no,,no,no,,covered artificial,
Leipzig,15.03.2023,74,Gentiana lutea,no,no,no,,no,no,,covered artificial,
Leipzig,15.03.2023,74,Hypericum olympicum,no,no,no,,no,no,,covered artificial,
Leipzig,15.03.2023,74,Anemone pulsatilla,no,no,no,,no,no,,covered artificial,
Leipzig,15.03.2023,74,Phedimus stoloniferus,no,no,no,,no,no,,covered artificial,
Leipzig,15.03.2023,74,Clematis stans,y,no,no,,no,no,,,
Leipzig,15.03.2023,74,Galanthus nivalis,no,no,y,90,no,no,,,
Leipzig,15.03.2023,74,Aegopodium podagraria,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Leucojum vernum,no,no,y,90,no,no,,,
Leipzig,15.03.2023,74,Lathyrus vernus,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Allium ursinum,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Anemone nemorosa,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Anemone sylvestris,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Geranium sanguineum,no,no,no,,no,no,,removed,
Leipzig,15.03.2023,74,Asarum europaeum,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Arum maculatum,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Hibiscus palustris,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Trillium sessile,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Asarum canadense,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Lysichiton americanus,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Filipendula vulgaris,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Anemone hupehensis,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Thalictrum minus,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Silene pusilla,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Psephellus dealbata,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Prunella grandiflora,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Leonurus cardiaca,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Silene vulgaris,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Saponaria officinalis,no,no,no,,no,no,,removed,
Leipzig,15.03.2023,74,Salvia officinalis,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Crocus vernus,no,no,y,70,no,no,,,
Leipzig,15.03.2023,74,Lavandula angustifolia,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Paeonia officinalis,y,no,no,,no,no,,,
Leipzig,15.03.2023,74,Paeonia peregrina,y,no,no,,no,no,,,
Leipzig,15.03.2023,74,Eryngium campestre,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Scabiosa ochroleuca,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Bunias orientalis,y,y,no,,no,no,,,
Leipzig,15.03.2023,74,Helianthemum nummularium,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Salvia amplexicaule,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Tanacetum vulgare,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Tussilago farfara,no,no,y,80,no,no,,,
Leipzig,15.03.2023,74,Arnica  longifolia,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Campanula rotundifolia,no,no,no,,no,no,,removed,
Leipzig,15.03.2023,74,Menyanthes trifolata,y,no,no,,no,no,,,
Leipzig,15.03.2023,74,Vinca minor,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Vincetoxicum hinrundinaria,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Galium mollugo,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Plantago lanceolata,y,no,no,,no,no,,,
Leipzig,15.03.2023,74,Scopolia carniolia,y,no,no,,no,no,,,
Leipzig,15.03.2023,74,Hydrocotyle vulgaris,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Trapa natans,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Alchemilla vulgaris,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Fragaria vesca,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Myriophyllum aquaticum,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Saxifraga paniculata,y,no,no,,no,no,,,
Leipzig,15.03.2023,74,Dryas octopetala,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Cyclamen coum,no,no,y,80,no,no,,,
Leipzig,15.03.2023,74,Humulus  lupulus,y,no,no,,no,no,,,
Leipzig,15.03.2023,74,Lupinus polyphyllus,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Urtica dioca,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Iberis sempervirens,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Gaultheria shallon,y,no,no,,no,no,,,
Leipzig,15.03.2023,74,Cyclamen hederifolium,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Acorus calamus,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Linum usitatissimum,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Dianthus superbus,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Anthericum ramosum,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Convallaria majalis,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Colchicum autumnale,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Veratrum nigrum,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Aquilegia chrysantha,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Caltha palustris,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Eranthis hyemalis,no,no,y,30,no,no,,,
Leipzig,15.03.2023,74,Helleborus niger,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Helleborus viridis,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Anemone transsylvanica,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Podophyllum peltatum,y,no,no,,no,no,,,
Leipzig,15.03.2023,74,Trollius europaeus,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Adonis amurensis,no,no,y,50,no,no,,,
Leipzig,15.03.2023,74,Silene nutans,no,y,no,,no,no,,,
Leipzig,15.03.2023,74,Gentiana thibetica,y,no,no,,no,no,,,
Leipzig,15.03.2023,74,Penstemon grandiflorus,y,no,no,,no,no,,,
Leipzig,15.03.2023,74,Dictamnus albus,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Hemerocallis dumotieri,y,no,no,,no,no,,,
Leipzig,15.03.2023,74,Vaccinium myrtillus,no,no,no,,no,no,,removed,
Leipzig,15.03.2023,74,Vaccinium oxycoccos,no,no,no,,no,no,,removed,
Leipzig,15.03.2023,74,Polygonatum verticillatum,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Geum rivale,no,no,no,,no,no,,removed,
Leipzig,15.03.2023,74,Genista tinctoria,no,no,no,,no,no,,removed,
Leipzig,15.03.2023,74,Iris pseudacorus,no,no,no,,no,no,,removed,
Leipzig,15.03.2023,74,Gunnera manicata,no,no,no,,no,no,,covered artificial,
Leipzig,15.03.2023,74,Eupatorium cannabinum,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Calla palustris,no,no,no,,no,no,,,
Leipzig,15.03.2023,74,Silene coronaria,no,y,no,,no,no,,,
Leipzig,22.03.2023,81,Leonurus cardiaca,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Bergenia purpurascens,y,no,no,,no,no,,,
Leipzig,22.03.2023,81,Roscoea auriculata,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Primula denticulata,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Globularia cordifolia,y,no,no,,no,no,,,
Leipzig,22.03.2023,81,Gentiana lutea,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Hypericum olympicum,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Anemone pulsatilla,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Phedimus stoloniferus,no,no,no,,no,no,,removed,
Leipzig,22.03.2023,81,Clematis stans,y,no,no,,no,no,,,
Leipzig,22.03.2023,81,Galanthus nivalis,y,y,y,30,no,no,,,
Leipzig,22.03.2023,81,Aegopodium podagraria,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Leucojum vernum,y,y,y,70,no,no,,,
Leipzig,22.03.2023,81,Lathyrus vernus,y,no,no,,no,no,,,
Leipzig,22.03.2023,81,Allium ursinum,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Anemone nemorosa,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Anemone sylvestris,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Geranium sanguineum,no,no,no,,no,no,,removed,
Leipzig,22.03.2023,81,Asarum europaeum,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Arum maculatum,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Hibiscus palustris,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Trillium sessile,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Asarum canadense,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Lysichiton americanus,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Filipendula vulgaris,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Anemone hupehensis,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Thalictrum minus,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Silene pusilla,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Psephellus dealbata,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Prunella grandiflora,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Silene vulgaris,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Saponaria officinalis,no,no,no,,no,no,,removed,
Leipzig,22.03.2023,81,Salvia officinalis,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Crocus vernus,no,no,y,100,no,no,,,
Leipzig,22.03.2023,81,Lavandula angustifolia,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Paeonia officinalis,y,no,no,,no,no,,,
Leipzig,22.03.2023,81,Paeonia peregrina,y,no,no,,no,no,,,
Leipzig,22.03.2023,81,Eryngium campestre,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Scabiosa ochroleuca,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Bunias orientalis,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Helianthemum nummularium,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Salvia amplexicaule,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Tanacetum vulgare,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Tussilago farfara,no,no,y,100,no,no,,,
Leipzig,22.03.2023,81,Arnica  longifolia,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Campanula rotundifolia,no,no,no,,no,no,,removed,
Leipzig,22.03.2023,81,Menyanthes trifolata,y,no,no,,no,no,,,
Leipzig,22.03.2023,81,Vinca minor,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Vincetoxicum hinrundinaria,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Galium mollugo,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Plantago lanceolata,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Scopolia carniolia,y,y,y,10,no,no,,,
Leipzig,22.03.2023,81,Hydrocotyle vulgaris,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Trapa natans,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Alchemilla vulgaris,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Fragaria vesca,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Myriophyllum aquaticum,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Saxifraga paniculata,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Dryas octopetala,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Cyclamen coum,no,no,y,60,no,no,,,
Leipzig,22.03.2023,81,Humulus  lupulus,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Lupinus polyphyllus,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Urtica dioca,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Iberis sempervirens,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Gaultheria shallon,y,no,no,,no,no,,,
Leipzig,22.03.2023,81,Cyclamen hederifolium,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Acorus calamus,y,no,no,,no,no,,,
Leipzig,22.03.2023,81,Linum usitatissimum,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Dianthus superbus,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Anthericum ramosum,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Convallaria majalis,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Colchicum autumnale,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Veratrum nigrum,y,no,no,,no,no,,,
Leipzig,22.03.2023,81,Aquilegia chrysantha,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Caltha palustris,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Eranthis hyemalis,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Helleborus niger,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Helleborus viridis,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Anemone transsylvanica,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Podophyllum peltatum,y,no,no,,no,no,,,
Leipzig,22.03.2023,81,Trollius europaeus,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Adonis amurensis,y,y,y,40,no,no,,,
Leipzig,22.03.2023,81,Silene nutans,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Gentiana thibetica,y,no,no,,no,no,,,
Leipzig,22.03.2023,81,Penstemon grandiflorus,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Dictamnus albus,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Hemerocallis dumotieri,y,y,no,,no,no,,,
Leipzig,22.03.2023,81,Vaccinium myrtillus,no,no,no,,no,no,,removed,
Leipzig,22.03.2023,81,Vaccinium oxycoccos,no,no,no,,no,no,,removed,
Leipzig,22.03.2023,81,Polygonatum verticillatum,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Geum rivale,no,no,no,,no,no,,removed,
Leipzig,22.03.2023,81,Genista tinctoria,no,no,no,,no,no,,removed,
Leipzig,22.03.2023,81,Iris pseudacorus,no,no,no,,no,no,,removed,
Leipzig,22.03.2023,81,Gunnera manicata,no,no,no,,no,no,,covered artificial,
Leipzig,22.03.2023,81,Eupatorium cannabinum,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Calla palustris,no,no,no,,no,no,,,
Leipzig,22.03.2023,81,Silene coronaria,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Bergenia purpurascens,y,y,y,5,no,no,,,
Leipzig,29.03.2023,88,Roscoea auriculata,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Primula denticulata,y,y,y,10,no,no,,,
Leipzig,29.03.2023,88,Globularia cordifolia,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Gentiana lutea,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Hypericum olympicum,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Anemone pulsatilla,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Phedimus stoloniferus,no,no,no,,no,no,,removed,
Leipzig,29.03.2023,88,Clematis stans,y,no,no,,no,no,,,
Leipzig,29.03.2023,88,Galanthus nivalis,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Aegopodium podagraria,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Leucojum vernum,y,y,y,5,no,no,,,
Leipzig,29.03.2023,88,Lathyrus vernus,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Allium ursinum,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Anemone nemorosa,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Anemone sylvestris,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Geranium sanguineum,no,no,no,,no,no,,removed,
Leipzig,29.03.2023,88,Asarum europaeum,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Arum maculatum,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Hibiscus palustris,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Trillium sessile,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Asarum canadense,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Lysichiton americanus,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Filipendula vulgaris,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Anemone hupehensis,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Thalictrum minus,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Silene pusilla,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Psephellus dealbata,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Prunella grandiflora,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Leonurus cardiaca,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Silene vulgaris,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Saponaria officinalis,no,no,no,,no,no,,removed,
Leipzig,29.03.2023,88,Salvia officinalis,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Crocus vernus,y,y,y,10,no,no,,,
Leipzig,29.03.2023,88,Lavandula angustifolia,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Paeonia officinalis,y,no,no,,no,no,,,
Leipzig,29.03.2023,88,Paeonia peregrina,y,no,no,,no,no,,,
Leipzig,29.03.2023,88,Eryngium campestre,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Scabiosa ochroleuca,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Bunias orientalis,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Helianthemum nummularium,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Salvia amplexicaule,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Tanacetum vulgare,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Tussilago farfara,no,no,y,80,no,no,,,
Leipzig,29.03.2023,88,Arnica  longifolia,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Campanula rotundifolia,no,no,no,,no,no,,removed,
Leipzig,29.03.2023,88,Menyanthes trifolata,y,no,no,,no,no,,,
Leipzig,29.03.2023,88,Vinca minor,y,y,y,5,no,no,,,
Leipzig,29.03.2023,88,Vincetoxicum hinrundinaria,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Galium mollugo,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Plantago lanceolata,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Scopolia carniolia,y,y,y,40,no,no,,,
Leipzig,29.03.2023,88,Hydrocotyle vulgaris,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Trapa natans,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Alchemilla vulgaris,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Fragaria vesca,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Myriophyllum aquaticum,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Saxifraga paniculata,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Dryas octopetala,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Cyclamen coum,no,no,y,20,no,no,,,
Leipzig,29.03.2023,88,Humulus  lupulus,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Lupinus polyphyllus,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Urtica dioca,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Iberis sempervirens,y,y,y,5,no,no,,,
Leipzig,29.03.2023,88,Gaultheria shallon,y,no,no,,no,no,,,
Leipzig,29.03.2023,88,Cyclamen hederifolium,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Acorus calamus,y,no,no,,no,no,,,
Leipzig,29.03.2023,88,Linum usitatissimum,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Dianthus superbus,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Anthericum ramosum,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Convallaria majalis,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Colchicum autumnale,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Veratrum nigrum,y,no,no,,no,no,,,
Leipzig,29.03.2023,88,Aquilegia chrysantha,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Caltha palustris,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Eranthis hyemalis,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Helleborus niger,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Helleborus viridis,no,no,y,100,no,no,,,
Leipzig,29.03.2023,88,Anemone transsylvanica,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Podophyllum peltatum,y,no,no,,no,no,,,
Leipzig,29.03.2023,88,Trollius europaeus,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Adonis amurensis,y,y,y,20,no,no,,,
Leipzig,29.03.2023,88,Silene nutans,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Gentiana thibetica,y,no,no,,no,no,,,
Leipzig,29.03.2023,88,Penstemon grandiflorus,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Dictamnus albus,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Hemerocallis dumotieri,y,y,no,,no,no,,,
Leipzig,29.03.2023,88,Vaccinium myrtillus,no,no,no,,no,no,,removed,
Leipzig,29.03.2023,88,Vaccinium oxycoccos,no,no,no,,no,no,,removed,
Leipzig,29.03.2023,88,Polygonatum verticillatum,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Geum rivale,no,no,no,,no,no,,removed,
Leipzig,29.03.2023,88,Genista tinctoria,no,no,no,,no,no,,removed,
Leipzig,29.03.2023,88,Iris pseudacorus,no,no,no,,no,no,,removed,
Leipzig,29.03.2023,88,Gunnera manicata,no,no,no,,no,no,,covered artificial,
Leipzig,29.03.2023,88,Eupatorium cannabinum,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Calla palustris,no,no,no,,no,no,,,
Leipzig,29.03.2023,88,Silene coronaria,y,y,no,,no,no,,,
Leipzig,05.04.2023,95,Bergenia purpurascens,y,y,y,40,no,no,,,
Leipzig,05.04.2023,95,Roscoea auriculata,no,no,no,,no,no,,,
Leipzig,05.04.2023,95,Primula denticulata,y,y,y,60,no,no,,,
Leipzig,05.04.2023,95,Globularia cordifolia,y,y,no,,no,no,,,
Leipzig,05.04.2023,95,Gentiana lutea,no,no,no,,no,no,,,
Leipzig,05.04.2023,95,Hypericum olympicum,y,y,no,,no,no,,,
Leipzig,05.04.2023,95,Anemone pulsatilla,y,y,no,,no,no,,,
Leipzig,05.04.2023,95,Phedimus stoloniferus,no,no,no,,no,no,,removed,
Leipzig,05.04.2023,95,Clematis stans,y,no,no,,no,no,,,
